"step","run-multi-task-debiasing-separate-logits - _step","run-multi-task-debiasing-separate-logits - _step__MIN","run-multi-task-debiasing-separate-logits - _step__MAX","run-multi-task-debiasing-separate-logits - Total loss","run-multi-task-debiasing-separate-logits - Total loss__MIN","run-multi-task-debiasing-separate-logits - Total loss__MAX"
"75894","379465","379465","379465","4.511151313781738","4.511151313781738","4.511151313781738"
"75941","379700","379700","379700","2.171579122543335","2.171579122543335","2.171579122543335"
"75947","379730","379730","379730","3.2050845623016357","3.2050845623016357","3.2050845623016357"
"75974","379865","379865","379865","2.451521396636963","2.451521396636963","2.451521396636963"
"75980","379895","379895","379895","3.410911798477173","3.410911798477173","3.410911798477173"
"75991","379950","379950","379950","3.336888074874878","3.336888074874878","3.336888074874878"
"76020","380095","380095","380095","3.0062828063964844","3.0062828063964844","3.0062828063964844"
"76026","380125","380125","380125","2.948490619659424","2.948490619659424","2.948490619659424"
"76040","380195","380195","380195","2.462893009185791","2.462893009185791","2.462893009185791"
"76054","380265","380265","380265","3.933840274810791","3.933840274810791","3.933840274810791"
"76059","380290","380290","380290","2.4064178466796875","2.4064178466796875","2.4064178466796875"
"76076","380375","380375","380375","2.5082156658172607","2.5082156658172607","2.5082156658172607"
"76080","380395","380395","380395","2.3057897090911865","2.3057897090911865","2.3057897090911865"
"76120","380595","380595","380595","2.372061014175415","2.372061014175415","2.372061014175415"
"76128","380635","380635","380635","2.7821645736694336","2.7821645736694336","2.7821645736694336"
"76147","380730","380730","380730","2.929316997528076","2.929316997528076","2.929316997528076"
"76178","380885","380885","380885","2.6838183403015137","2.6838183403015137","2.6838183403015137"
"76224","381115","381115","381115","3.0240955352783203","3.0240955352783203","3.0240955352783203"
"76232","381155","381155","381155","2.31577467918396","2.31577467918396","2.31577467918396"
"76241","381200","381200","381200","2.355398178100586","2.355398178100586","2.355398178100586"
"76249","381240","381240","381240","3.199753761291504","3.199753761291504","3.199753761291504"
"76253","381260","381260","381260","3.0729000568389893","3.0729000568389893","3.0729000568389893"
"76259","381290","381290","381290","2.920381784439087","2.920381784439087","2.920381784439087"
"76270","381345","381345","381345","2.8225786685943604","2.8225786685943604","2.8225786685943604"
"76271","381350","381350","381350","3.394380569458008","3.394380569458008","3.394380569458008"
"76274","381365","381365","381365","2.9156436920166016","2.9156436920166016","2.9156436920166016"
"76275","381370","381370","381370","2.3098442554473877","2.3098442554473877","2.3098442554473877"
"76291","381450","381450","381450","2.329925298690796","2.329925298690796","2.329925298690796"
"76337","381680","381680","381680","2.634197950363159","2.634197950363159","2.634197950363159"
"76339","381690","381690","381690","2.390547275543213","2.390547275543213","2.390547275543213"
"76348","381735","381735","381735","3.4467170238494873","3.4467170238494873","3.4467170238494873"
"76352","381755","381755","381755","3.8556976318359375","3.8556976318359375","3.8556976318359375"
"76359","381790","381790","381790","3.024550437927246","3.024550437927246","3.024550437927246"
"76371","381850","381850","381850","2.8430047035217285","2.8430047035217285","2.8430047035217285"
"76381","381900","381900","381900","2.629417657852173","2.629417657852173","2.629417657852173"
"76403","382010","382010","382010","2.690207004547119","2.690207004547119","2.690207004547119"
"76411","382050","382050","382050","4.412317276000977","4.412317276000977","4.412317276000977"
"76421","382100","382100","382100","2.3945977687835693","2.3945977687835693","2.3945977687835693"
"76441","382200","382200","382200","2.7753419876098633","2.7753419876098633","2.7753419876098633"
"76463","382310","382310","382310","5.04838752746582","5.04838752746582","5.04838752746582"
"76469","382340","382340","382340","1.9930779933929443","1.9930779933929443","1.9930779933929443"
"76481","382400","382400","382400","3.068185329437256","3.068185329437256","3.068185329437256"
"76486","382425","382425","382425","2.448293685913086","2.448293685913086","2.448293685913086"
"76510","382545","382545","382545","2.709059715270996","2.709059715270996","2.709059715270996"
"76521","382600","382600","382600","4.136438369750977","4.136438369750977","4.136438369750977"
"76536","382675","382675","382675","2.333517074584961","2.333517074584961","2.333517074584961"
"76548","382735","382735","382735","3.957261323928833","3.957261323928833","3.957261323928833"
"76568","382835","382835","382835","2.591646194458008","2.591646194458008","2.591646194458008"
"76572","382855","382855","382855","2.6579132080078125","2.6579132080078125","2.6579132080078125"
"76579","382890","382890","382890","3.333449363708496","3.333449363708496","3.333449363708496"
"76581","382900","382900","382900","2.4306159019470215","2.4306159019470215","2.4306159019470215"
"76593","382960","382960","382960","1.9939329624176025","1.9939329624176025","1.9939329624176025"
"76603","383010","383010","383010","4.34099006652832","4.34099006652832","4.34099006652832"
"76620","383095","383095","383095","3.6091115474700928","3.6091115474700928","3.6091115474700928"
"76633","383160","383160","383160","2.9788646697998047","2.9788646697998047","2.9788646697998047"
"76650","383245","383245","383245","2.597339153289795","2.597339153289795","2.597339153289795"
"76664","383315","383315","383315","2.9423677921295166","2.9423677921295166","2.9423677921295166"
"76681","383400","383400","383400","3.697474479675293","3.697474479675293","3.697474479675293"
"76684","383415","383415","383415","3.183208465576172","3.183208465576172","3.183208465576172"
"76692","383455","383455","383455","2.806441068649292","2.806441068649292","2.806441068649292"
"76698","383485","383485","383485","3.808603286743164","3.808603286743164","3.808603286743164"
"76702","383505","383505","383505","4.973371505737305","4.973371505737305","4.973371505737305"
"76709","383540","383540","383540","3.7168314456939697","3.7168314456939697","3.7168314456939697"
"76712","383555","383555","383555","2.7639715671539307","2.7639715671539307","2.7639715671539307"
"76717","383580","383580","383580","3.5202572345733643","3.5202572345733643","3.5202572345733643"
"76744","383715","383715","383715","2.957780361175537","2.957780361175537","2.957780361175537"
"76747","383730","383730","383730","1.30073881149292","1.30073881149292","1.30073881149292"
"76752","383755","383755","383755","1.980593204498291","1.980593204498291","1.980593204498291"
"76754","383765","383765","383765","3.234081745147705","3.234081745147705","3.234081745147705"
"76756","383775","383775","383775","2.520083427429199","2.520083427429199","2.520083427429199"
"76765","383820","383820","383820","1.510278582572937","1.510278582572937","1.510278582572937"
"76811","384050","384050","384050","4.205559730529785","4.205559730529785","4.205559730529785"
"76812","384055","384055","384055","2.9709525108337402","2.9709525108337402","2.9709525108337402"
"76817","384080","384080","384080","3.8136141300201416","3.8136141300201416","3.8136141300201416"
"76821","384100","384100","384100","3.3453054428100586","3.3453054428100586","3.3453054428100586"
"76857","384280","384280","384280","4.032538890838623","4.032538890838623","4.032538890838623"
"76874","384365","384365","384365","3.607313394546509","3.607313394546509","3.607313394546509"
"76894","384465","384465","384465","2.9701616764068604","2.9701616764068604","2.9701616764068604"
"76913","384560","384560","384560","2.5464844703674316","2.5464844703674316","2.5464844703674316"
"76916","384575","384575","384575","3.7679173946380615","3.7679173946380615","3.7679173946380615"
"76937","384680","384680","384680","2.8199915885925293","2.8199915885925293","2.8199915885925293"
"76961","384800","384800","384800","3.3640923500061035","3.3640923500061035","3.3640923500061035"
"76975","384870","384870","384870","3.354201555252075","3.354201555252075","3.354201555252075"
"77006","385025","385025","385025","2.8618292808532715","2.8618292808532715","2.8618292808532715"
"77012","385055","385055","385055","2.430898666381836","2.430898666381836","2.430898666381836"
"77017","385080","385080","385080","2.9518067836761475","2.9518067836761475","2.9518067836761475"
"77019","385090","385090","385090","3.830422878265381","3.830422878265381","3.830422878265381"
"77025","385120","385120","385120","2.7003657817840576","2.7003657817840576","2.7003657817840576"
"77032","385155","385155","385155","2.289475440979004","2.289475440979004","2.289475440979004"
"77054","385265","385265","385265","2.4795868396759033","2.4795868396759033","2.4795868396759033"
"77066","385325","385325","385325","3.3582422733306885","3.3582422733306885","3.3582422733306885"
"77074","385365","385365","385365","3.388390064239502","3.388390064239502","3.388390064239502"
"77089","385440","385440","385440","3.7545247077941895","3.7545247077941895","3.7545247077941895"
"77094","385465","385465","385465","2.0495285987854004","2.0495285987854004","2.0495285987854004"
"77118","385585","385585","385585","2.1728296279907227","2.1728296279907227","2.1728296279907227"
"77149","385740","385740","385740","1.8284579515457153","1.8284579515457153","1.8284579515457153"
"77161","385800","385800","385800","2.698713779449463","2.698713779449463","2.698713779449463"
"77165","385820","385820","385820","2.8067965507507324","2.8067965507507324","2.8067965507507324"
"77195","385970","385970","385970","3.537806510925293","3.537806510925293","3.537806510925293"
"77203","386010","386010","386010","3.591578483581543","3.591578483581543","3.591578483581543"
"77211","386050","386050","386050","4.572073936462402","4.572073936462402","4.572073936462402"
"77249","386240","386240","386240","2.651158571243286","2.651158571243286","2.651158571243286"
"77263","386310","386310","386310","5.308471202850342","5.308471202850342","5.308471202850342"
"77309","386540","386540","386540","3.08589243888855","3.08589243888855","3.08589243888855"
"77322","386605","386605","386605","3.045053482055664","3.045053482055664","3.045053482055664"
"77328","386635","386635","386635","3.334841012954712","3.334841012954712","3.334841012954712"
"77334","386665","386665","386665","3.0455894470214844","3.0455894470214844","3.0455894470214844"
"77342","386705","386705","386705","4.552154064178467","4.552154064178467","4.552154064178467"
"77357","386780","386780","386780","2.818403959274292","2.818403959274292","2.818403959274292"
"77374","386865","386865","386865","2.7421693801879883","2.7421693801879883","2.7421693801879883"
"77379","386890","386890","386890","3.438857078552246","3.438857078552246","3.438857078552246"
"77384","386915","386915","386915","3.6601812839508057","3.6601812839508057","3.6601812839508057"
"77415","387070","387070","387070","3.674687623977661","3.674687623977661","3.674687623977661"
"77416","387075","387075","387075","3.148761749267578","3.148761749267578","3.148761749267578"
"77426","387125","387125","387125","3.237308979034424","3.237308979034424","3.237308979034424"
"77438","387185","387185","387185","3.6352553367614746","3.6352553367614746","3.6352553367614746"
"77444","387215","387215","387215","2.478400230407715","2.478400230407715","2.478400230407715"
"77450","387245","387245","387245","2.5078744888305664","2.5078744888305664","2.5078744888305664"
"77475","387370","387370","387370","3.741647481918335","3.741647481918335","3.741647481918335"
"77498","387485","387485","387485","3.2009239196777344","3.2009239196777344","3.2009239196777344"
"77499","387490","387490","387490","2.5485126972198486","2.5485126972198486","2.5485126972198486"
"77503","387510","387510","387510","2.497283935546875","2.497283935546875","2.497283935546875"
"77508","387535","387535","387535","3.4190423488616943","3.4190423488616943","3.4190423488616943"
"77534","387665","387665","387665","4.0562543869018555","4.0562543869018555","4.0562543869018555"
"77545","387720","387720","387720","3.0891380310058594","3.0891380310058594","3.0891380310058594"
"77551","387750","387750","387750","3.158625602722168","3.158625602722168","3.158625602722168"
"77560","387795","387795","387795","2.2443108558654785","2.2443108558654785","2.2443108558654785"
"77564","387815","387815","387815","4.391741752624512","4.391741752624512","4.391741752624512"
"77576","387875","387875","387875","3.603285074234009","3.603285074234009","3.603285074234009"
"77578","387885","387885","387885","3.1066794395446777","3.1066794395446777","3.1066794395446777"
"77589","387940","387940","387940","3.4588871002197266","3.4588871002197266","3.4588871002197266"
"77594","387965","387965","387965","2.4116382598876953","2.4116382598876953","2.4116382598876953"
"77595","387970","387970","387970","4.13617467880249","4.13617467880249","4.13617467880249"
"77625","388120","388120","388120","2.327953338623047","2.327953338623047","2.327953338623047"
"77627","388130","388130","388130","2.226412296295166","2.226412296295166","2.226412296295166"
"77636","388175","388175","388175","2.099015712738037","2.099015712738037","2.099015712738037"
"77646","388225","388225","388225","3.4620752334594727","3.4620752334594727","3.4620752334594727"
"77662","388305","388305","388305","3.9328575134277344","3.9328575134277344","3.9328575134277344"
"77671","388350","388350","388350","3.818382740020752","3.818382740020752","3.818382740020752"
"77680","388395","388395","388395","1.9502947330474854","1.9502947330474854","1.9502947330474854"
"77695","388470","388470","388470","3.161914825439453","3.161914825439453","3.161914825439453"
"77728","388635","388635","388635","2.6541965007781982","2.6541965007781982","2.6541965007781982"
"77771","388850","388850","388850","4.145787715911865","4.145787715911865","4.145787715911865"
"77787","388930","388930","388930","4.865357398986816","4.865357398986816","4.865357398986816"
"77797","388980","388980","388980","2.388965606689453","2.388965606689453","2.388965606689453"
"77801","389000","389000","389000","2.861612319946289","2.861612319946289","2.861612319946289"
"77813","389060","389060","389060","2.158262014389038","2.158262014389038","2.158262014389038"
"77821","389100","389100","389100","3.062600612640381","3.062600612640381","3.062600612640381"
"77834","389165","389165","389165","3.5126800537109375","3.5126800537109375","3.5126800537109375"
"77837","389180","389180","389180","2.60233211517334","2.60233211517334","2.60233211517334"
"77840","389195","389195","389195","4.166049957275391","4.166049957275391","4.166049957275391"
"77846","389225","389225","389225","3.382822275161743","3.382822275161743","3.382822275161743"
"77872","389355","389355","389355","5.813660144805908","5.813660144805908","5.813660144805908"
"77874","389365","389365","389365","2.713326930999756","2.713326930999756","2.713326930999756"
"77895","389470","389470","389470","4.58015251159668","4.58015251159668","4.58015251159668"
"77908","389535","389535","389535","3.3009839057922363","3.3009839057922363","3.3009839057922363"
"77909","389540","389540","389540","3.9302403926849365","3.9302403926849365","3.9302403926849365"
"77923","389610","389610","389610","4.250865459442139","4.250865459442139","4.250865459442139"
"77928","389635","389635","389635","2.83843731880188","2.83843731880188","2.83843731880188"
"77948","389735","389735","389735","4.21160364151001","4.21160364151001","4.21160364151001"
"77963","389810","389810","389810","2.9192214012145996","2.9192214012145996","2.9192214012145996"
"77968","389835","389835","389835","2.254157781600952","2.254157781600952","2.254157781600952"
"77973","389860","389860","389860","2.5031256675720215","2.5031256675720215","2.5031256675720215"
"77993","389960","389960","389960","2.73699951171875","2.73699951171875","2.73699951171875"
"78004","390015","390015","390015","2.8591363430023193","2.8591363430023193","2.8591363430023193"
"78019","390090","390090","390090","3.31343674659729","3.31343674659729","3.31343674659729"
"78056","390275","390275","390275","2.89528751373291","2.89528751373291","2.89528751373291"
"78083","390410","390410","390410","2.150554895401001","2.150554895401001","2.150554895401001"
"78108","390535","390535","390535","2.45220947265625","2.45220947265625","2.45220947265625"
"78135","390670","390670","390670","2.3187484741210938","2.3187484741210938","2.3187484741210938"
"78140","390695","390695","390695","2.572732448577881","2.572732448577881","2.572732448577881"
"78146","390725","390725","390725","2.5952088832855225","2.5952088832855225","2.5952088832855225"
"78151","390750","390750","390750","2.960753917694092","2.960753917694092","2.960753917694092"
"78162","390805","390805","390805","3.0047051906585693","3.0047051906585693","3.0047051906585693"
"78170","390845","390845","390845","4.0516676902771","4.0516676902771","4.0516676902771"
"78177","390880","390880","390880","1.9381508827209473","1.9381508827209473","1.9381508827209473"
"78180","390895","390895","390895","2.0316357612609863","2.0316357612609863","2.0316357612609863"
"78182","390905","390905","390905","3.373654842376709","3.373654842376709","3.373654842376709"
"78191","390950","390950","390950","2.5928773880004883","2.5928773880004883","2.5928773880004883"
"78225","391120","391120","391120","2.8331658840179443","2.8331658840179443","2.8331658840179443"
"78229","391140","391140","391140","2.4515180587768555","2.4515180587768555","2.4515180587768555"
"78231","391150","391150","391150","2.0272817611694336","2.0272817611694336","2.0272817611694336"
"78235","391170","391170","391170","3.3625972270965576","3.3625972270965576","3.3625972270965576"
"78245","391220","391220","391220","2.5799784660339355","2.5799784660339355","2.5799784660339355"
"78250","391245","391245","391245","3.6186883449554443","3.6186883449554443","3.6186883449554443"
"78258","391285","391285","391285","2.3482894897460938","2.3482894897460938","2.3482894897460938"
"78271","391350","391350","391350","2.561018943786621","2.561018943786621","2.561018943786621"
"78283","391410","391410","391410","3.042494297027588","3.042494297027588","3.042494297027588"
"78289","391440","391440","391440","3.568915843963623","3.568915843963623","3.568915843963623"
"78310","391545","391545","391545","3.9105825424194336","3.9105825424194336","3.9105825424194336"
"78321","391600","391600","391600","3.779128074645996","3.779128074645996","3.779128074645996"
"78329","391640","391640","391640","2.3807332515716553","2.3807332515716553","2.3807332515716553"
"78335","391670","391670","391670","3.4683070182800293","3.4683070182800293","3.4683070182800293"
"78337","391680","391680","391680","3.173987865447998","3.173987865447998","3.173987865447998"
"78338","391685","391685","391685","2.5741446018218994","2.5741446018218994","2.5741446018218994"
"78352","391755","391755","391755","3.5054430961608887","3.5054430961608887","3.5054430961608887"
"78355","391770","391770","391770","3.7245020866394043","3.7245020866394043","3.7245020866394043"
"78364","391815","391815","391815","3.9370462894439697","3.9370462894439697","3.9370462894439697"
"78378","391885","391885","391885","1.9086734056472778","1.9086734056472778","1.9086734056472778"
"78379","391890","391890","391890","3.239107131958008","3.239107131958008","3.239107131958008"
"78387","391930","391930","391930","2.949862241744995","2.949862241744995","2.949862241744995"
"78401","392000","392000","392000","3.213301181793213","3.213301181793213","3.213301181793213"
"78402","392005","392005","392005","3.423248291015625","3.423248291015625","3.423248291015625"
"78419","392090","392090","392090","3.3650965690612793","3.3650965690612793","3.3650965690612793"
"78445","392220","392220","392220","3.151651382446289","3.151651382446289","3.151651382446289"
"78488","392435","392435","392435","2.699659585952759","2.699659585952759","2.699659585952759"
"78499","392490","392490","392490","5.056885719299316","5.056885719299316","5.056885719299316"
"78502","392505","392505","392505","2.8639469146728516","2.8639469146728516","2.8639469146728516"
"78513","392560","392560","392560","3.591859817504883","3.591859817504883","3.591859817504883"
"78516","392575","392575","392575","3.9921183586120605","3.9921183586120605","3.9921183586120605"
"78517","392580","392580","392580","2.564108371734619","2.564108371734619","2.564108371734619"
"78535","392670","392670","392670","2.840982675552368","2.840982675552368","2.840982675552368"
"78558","392785","392785","392785","2.0303292274475098","2.0303292274475098","2.0303292274475098"
"78559","392790","392790","392790","2.7131056785583496","2.7131056785583496","2.7131056785583496"
"78574","392865","392865","392865","2.3534646034240723","2.3534646034240723","2.3534646034240723"
"78584","392915","392915","392915","2.954561948776245","2.954561948776245","2.954561948776245"
"78585","392920","392920","392920","2.784550666809082","2.784550666809082","2.784550666809082"
"78593","392960","392960","392960","2.6983726024627686","2.6983726024627686","2.6983726024627686"
"78598","392985","392985","392985","3.5852465629577637","3.5852465629577637","3.5852465629577637"
"78623","393110","393110","393110","2.652571678161621","2.652571678161621","2.652571678161621"
"78629","393140","393140","393140","2.437704086303711","2.437704086303711","2.437704086303711"
"78646","393225","393225","393225","3.204456329345703","3.204456329345703","3.204456329345703"
"78660","393295","393295","393295","2.643650531768799","2.643650531768799","2.643650531768799"
"78677","393380","393380","393380","2.3036551475524902","2.3036551475524902","2.3036551475524902"
"78686","393425","393425","393425","3.5549564361572266","3.5549564361572266","3.5549564361572266"
"78704","393515","393515","393515","3.3744101524353027","3.3744101524353027","3.3744101524353027"
"78710","393545","393545","393545","3.243053674697876","3.243053674697876","3.243053674697876"
"78713","393560","393560","393560","2.597395420074463","2.597395420074463","2.597395420074463"
"78716","393575","393575","393575","2.9301159381866455","2.9301159381866455","2.9301159381866455"
"78743","393710","393710","393710","3.8530988693237305","3.8530988693237305","3.8530988693237305"
"78782","393905","393905","393905","3.904125928878784","3.904125928878784","3.904125928878784"
"78787","393930","393930","393930","2.5202646255493164","2.5202646255493164","2.5202646255493164"
"78792","393955","393955","393955","3.560641288757324","3.560641288757324","3.560641288757324"
"78819","394090","394090","394090","2.731452465057373","2.731452465057373","2.731452465057373"
"78841","394200","394200","394200","2.4273104667663574","2.4273104667663574","2.4273104667663574"
"78844","394215","394215","394215","3.381575584411621","3.381575584411621","3.381575584411621"
"78857","394280","394280","394280","3.640288829803467","3.640288829803467","3.640288829803467"
"78869","394340","394340","394340","3.7535760402679443","3.7535760402679443","3.7535760402679443"
"78887","394430","394430","394430","2.7167463302612305","2.7167463302612305","2.7167463302612305"
"78942","394705","394705","394705","3.270709991455078","3.270709991455078","3.270709991455078"
"78946","394725","394725","394725","3.283627986907959","3.283627986907959","3.283627986907959"
"78974","394865","394865","394865","2.589891195297241","2.589891195297241","2.589891195297241"
"78976","394875","394875","394875","2.3430216312408447","2.3430216312408447","2.3430216312408447"
"78991","394950","394950","394950","2.1273140907287598","2.1273140907287598","2.1273140907287598"
"78998","394985","394985","394985","2.164152145385742","2.164152145385742","2.164152145385742"
"79024","395115","395115","395115","2.7734789848327637","2.7734789848327637","2.7734789848327637"
"79037","395180","395180","395180","2.804936408996582","2.804936408996582","2.804936408996582"
"79038","395185","395185","395185","3.6919517517089844","3.6919517517089844","3.6919517517089844"
"79041","395200","395200","395200","2.804384231567383","2.804384231567383","2.804384231567383"
"79082","395405","395405","395405","2.899949789047241","2.899949789047241","2.899949789047241"
"79104","395515","395515","395515","2.212857484817505","2.212857484817505","2.212857484817505"
"79136","395675","395675","395675","2.784052848815918","2.784052848815918","2.784052848815918"
"79151","395750","395750","395750","3.3080294132232666","3.3080294132232666","3.3080294132232666"
"79169","395840","395840","395840","5.616392135620117","5.616392135620117","5.616392135620117"
"79193","395960","395960","395960","3.1711037158966064","3.1711037158966064","3.1711037158966064"
"79209","396040","396040","396040","3.689265251159668","3.689265251159668","3.689265251159668"
"79218","396085","396085","396085","1.724696397781372","1.724696397781372","1.724696397781372"
"79219","396090","396090","396090","3.7500760555267334","3.7500760555267334","3.7500760555267334"
"79220","396095","396095","396095","3.2299227714538574","3.2299227714538574","3.2299227714538574"
"79223","396110","396110","396110","3.396306037902832","3.396306037902832","3.396306037902832"
"79246","396225","396225","396225","3.266835927963257","3.266835927963257","3.266835927963257"
"79250","396245","396245","396245","3.538239002227783","3.538239002227783","3.538239002227783"
"79268","396335","396335","396335","3.936558246612549","3.936558246612549","3.936558246612549"
"79286","396425","396425","396425","2.875202178955078","2.875202178955078","2.875202178955078"
"79306","396525","396525","396525","4.155890464782715","4.155890464782715","4.155890464782715"
"79313","396560","396560","396560","2.674891948699951","2.674891948699951","2.674891948699951"
"79325","396620","396620","396620","2.322134494781494","2.322134494781494","2.322134494781494"
"79385","396920","396920","396920","2.499393939971924","2.499393939971924","2.499393939971924"
"79394","396965","396965","396965","3.1817851066589355","3.1817851066589355","3.1817851066589355"
"79396","396975","396975","396975","2.6799142360687256","2.6799142360687256","2.6799142360687256"
"79401","397000","397000","397000","3.3505218029022217","3.3505218029022217","3.3505218029022217"
"79405","397020","397020","397020","3.002833843231201","3.002833843231201","3.002833843231201"
"79416","397075","397075","397075","2.7347421646118164","2.7347421646118164","2.7347421646118164"
"79429","397140","397140","397140","2.6891820430755615","2.6891820430755615","2.6891820430755615"
"79431","397150","397150","397150","3.411543846130371","3.411543846130371","3.411543846130371"
"79434","397165","397165","397165","2.273374080657959","2.273374080657959","2.273374080657959"
"79447","397230","397230","397230","3.641706943511963","3.641706943511963","3.641706943511963"
"79475","397370","397370","397370","2.828826665878296","2.828826665878296","2.828826665878296"
"79484","397415","397415","397415","3.3472392559051514","3.3472392559051514","3.3472392559051514"
"79488","397435","397435","397435","2.5407679080963135","2.5407679080963135","2.5407679080963135"
"79496","397475","397475","397475","2.6905009746551514","2.6905009746551514","2.6905009746551514"
"79499","397490","397490","397490","2.3613829612731934","2.3613829612731934","2.3613829612731934"
"79500","397495","397495","397495","2.2297110557556152","2.2297110557556152","2.2297110557556152"
"79506","397525","397525","397525","3.543185234069824","3.543185234069824","3.543185234069824"
"79521","397600","397600","397600","2.3710098266601562","2.3710098266601562","2.3710098266601562"
"79524","397615","397615","397615","2.6896207332611084","2.6896207332611084","2.6896207332611084"
"79525","397620","397620","397620","2.883918285369873","2.883918285369873","2.883918285369873"
"79553","397760","397760","397760","2.319910764694214","2.319910764694214","2.319910764694214"
"79557","397780","397780","397780","2.707185983657837","2.707185983657837","2.707185983657837"
"79572","397855","397855","397855","2.100377082824707","2.100377082824707","2.100377082824707"
"79579","397890","397890","397890","3.5927963256835938","3.5927963256835938","3.5927963256835938"
"79608","398035","398035","398035","3.506002426147461","3.506002426147461","3.506002426147461"
"79610","398045","398045","398045","3.1073880195617676","3.1073880195617676","3.1073880195617676"
"79615","398070","398070","398070","2.821413993835449","2.821413993835449","2.821413993835449"
"79619","398090","398090","398090","4.360421657562256","4.360421657562256","4.360421657562256"
"79627","398130","398130","398130","3.6400058269500732","3.6400058269500732","3.6400058269500732"
"79645","398220","398220","398220","4.692540645599365","4.692540645599365","4.692540645599365"
"79646","398225","398225","398225","3.101719379425049","3.101719379425049","3.101719379425049"
"79664","398315","398315","398315","2.820009469985962","2.820009469985962","2.820009469985962"
"79665","398320","398320","398320","3.2165942192077637","3.2165942192077637","3.2165942192077637"
"79670","398345","398345","398345","3.7410035133361816","3.7410035133361816","3.7410035133361816"
"79688","398435","398435","398435","2.120069980621338","2.120069980621338","2.120069980621338"
"79708","398535","398535","398535","3.775796890258789","3.775796890258789","3.775796890258789"
"79720","398595","398595","398595","3.4111647605895996","3.4111647605895996","3.4111647605895996"
"79721","398600","398600","398600","2.3362791538238525","2.3362791538238525","2.3362791538238525"
"79738","398685","398685","398685","2.7124252319335938","2.7124252319335938","2.7124252319335938"
"79748","398735","398735","398735","3.664741039276123","3.664741039276123","3.664741039276123"
"79791","398950","398950","398950","4.440333366394043","4.440333366394043","4.440333366394043"
"79795","398970","398970","398970","3.190717935562134","3.190717935562134","3.190717935562134"
"79801","399000","399000","399000","2.97412109375","2.97412109375","2.97412109375"
"79811","399050","399050","399050","3.080667018890381","3.080667018890381","3.080667018890381"
"79830","399145","399145","399145","2.856022357940674","2.856022357940674","2.856022357940674"
"79831","399150","399150","399150","2.644136905670166","2.644136905670166","2.644136905670166"
"79842","399205","399205","399205","3.7299203872680664","3.7299203872680664","3.7299203872680664"
"79844","399215","399215","399215","2.6847994327545166","2.6847994327545166","2.6847994327545166"
"79856","399275","399275","399275","3.954176902770996","3.954176902770996","3.954176902770996"
"79877","399380","399380","399380","2.2266287803649902","2.2266287803649902","2.2266287803649902"
"79892","399455","399455","399455","3.801701068878174","3.801701068878174","3.801701068878174"
"79895","399470","399470","399470","3.0013017654418945","3.0013017654418945","3.0013017654418945"
"79898","399485","399485","399485","3.7037391662597656","3.7037391662597656","3.7037391662597656"
"79904","399515","399515","399515","2.335787773132324","2.335787773132324","2.335787773132324"
"79912","399555","399555","399555","3.9077489376068115","3.9077489376068115","3.9077489376068115"
"79914","399565","399565","399565","3.1768674850463867","3.1768674850463867","3.1768674850463867"
"79920","399595","399595","399595","2.6171040534973145","2.6171040534973145","2.6171040534973145"
"79936","399675","399675","399675","2.728516101837158","2.728516101837158","2.728516101837158"
"79945","399720","399720","399720","2.5116748809814453","2.5116748809814453","2.5116748809814453"
"79953","399760","399760","399760","3.2252650260925293","3.2252650260925293","3.2252650260925293"
"79955","399770","399770","399770","2.4561197757720947","2.4561197757720947","2.4561197757720947"
"79970","399845","399845","399845","1.8053245544433594","1.8053245544433594","1.8053245544433594"
"80002","400005","400005","400005","1.9454679489135742","1.9454679489135742","1.9454679489135742"
"80015","400070","400070","400070","2.4940297603607178","2.4940297603607178","2.4940297603607178"
"80023","400110","400110","400110","2.7515554428100586","2.7515554428100586","2.7515554428100586"
"80032","400155","400155","400155","2.5904483795166016","2.5904483795166016","2.5904483795166016"
"80039","400190","400190","400190","3.978755235671997","3.978755235671997","3.978755235671997"
"80040","400195","400195","400195","3.5954596996307373","3.5954596996307373","3.5954596996307373"
"80049","400240","400240","400240","3.864123821258545","3.864123821258545","3.864123821258545"
"80050","400245","400245","400245","3.6565918922424316","3.6565918922424316","3.6565918922424316"
"80054","400265","400265","400265","2.084841251373291","2.084841251373291","2.084841251373291"
"80056","400275","400275","400275","3.8871140480041504","3.8871140480041504","3.8871140480041504"
"80098","400485","400485","400485","4.898321628570557","4.898321628570557","4.898321628570557"
"80111","400550","400550","400550","3.32960844039917","3.32960844039917","3.32960844039917"
"80159","400790","400790","400790","2.722778797149658","2.722778797149658","2.722778797149658"
"80160","400795","400795","400795","4.642064571380615","4.642064571380615","4.642064571380615"
"80200","400995","400995","400995","3.7435450553894043","3.7435450553894043","3.7435450553894043"
"80203","401010","401010","401010","3.1725430488586426","3.1725430488586426","3.1725430488586426"
"80227","401130","401130","401130","1.84600830078125","1.84600830078125","1.84600830078125"
"80237","401180","401180","401180","2.4490432739257812","2.4490432739257812","2.4490432739257812"
"80257","401280","401280","401280","3.722581386566162","3.722581386566162","3.722581386566162"
"80263","401310","401310","401310","2.8653082847595215","2.8653082847595215","2.8653082847595215"
"80270","401345","401345","401345","3.9153847694396973","3.9153847694396973","3.9153847694396973"
"80286","401425","401425","401425","2.8354310989379883","2.8354310989379883","2.8354310989379883"
