"step","run-multi-task-debiasing-1-logit - _step","run-multi-task-debiasing-1-logit - _step__MIN","run-multi-task-debiasing-1-logit - _step__MAX","run-multi-task-debiasing-1-logit - Dwell-time loss","run-multi-task-debiasing-1-logit - Dwell-time loss__MIN","run-multi-task-debiasing-1-logit - Dwell-time loss__MAX"
"60771","303853","303853","303853","0.3217712938785553","0.3217712938785553","0.3217712938785553"
"60776","303878","303878","303878","1.4718114137649536","1.4718114137649536","1.4718114137649536"
"60795","303973","303973","303973","1.6467465162277222","1.6467465162277222","1.6467465162277222"
"60807","304033","304033","304033","0.36971718072891235","0.36971718072891235","0.36971718072891235"
"60817","304083","304083","304083","0.464176207780838","0.464176207780838","0.464176207780838"
"60900","304498","304498","304498","2.08538818359375","2.08538818359375","2.08538818359375"
"60932","304658","304658","304658","0.8476204872131348","0.8476204872131348","0.8476204872131348"
"60934","304668","304668","304668","0.5747766494750977","0.5747766494750977","0.5747766494750977"
"60948","304738","304738","304738","0.08314669877290726","0.08314669877290726","0.08314669877290726"
"60953","304763","304763","304763","2.1556262969970703","2.1556262969970703","2.1556262969970703"
"60960","304798","304798","304798","0.4177423417568207","0.4177423417568207","0.4177423417568207"
"60999","304993","304993","304993","0.9479763507843018","0.9479763507843018","0.9479763507843018"
"61028","305138","305138","305138","0.13198238611221313","0.13198238611221313","0.13198238611221313"
"61031","305153","305153","305153","0.22184398770332336","0.22184398770332336","0.22184398770332336"
"61049","305243","305243","305243","1.2133872509002686","1.2133872509002686","1.2133872509002686"
"61073","305363","305363","305363","0.8882293701171875","0.8882293701171875","0.8882293701171875"
"61076","305378","305378","305378","0.4449940025806427","0.4449940025806427","0.4449940025806427"
"61089","305443","305443","305443","0.23041999340057373","0.23041999340057373","0.23041999340057373"
"61111","305553","305553","305553","0.4321126341819763","0.4321126341819763","0.4321126341819763"
"61119","305593","305593","305593","2.4636852741241455","2.4636852741241455","2.4636852741241455"
"61128","305638","305638","305638","0.9196648001670837","0.9196648001670837","0.9196648001670837"
"61138","305688","305688","305688","1.4781436920166016","1.4781436920166016","1.4781436920166016"
"61143","305713","305713","305713","0.26780691742897034","0.26780691742897034","0.26780691742897034"
"61147","305733","305733","305733","0.6523572206497192","0.6523572206497192","0.6523572206497192"
"61176","305878","305878","305878","1.1264631748199463","1.1264631748199463","1.1264631748199463"
"61179","305893","305893","305893","0.4770694971084595","0.4770694971084595","0.4770694971084595"
"61193","305963","305963","305963","0.5430550575256348","0.5430550575256348","0.5430550575256348"
"61223","306113","306113","306113","1.7541532516479492","1.7541532516479492","1.7541532516479492"
"61233","306163","306163","306163","1.6462595462799072","1.6462595462799072","1.6462595462799072"
"61239","306193","306193","306193","0.4132841229438782","0.4132841229438782","0.4132841229438782"
"61247","306233","306233","306233","1.0726159811019897","1.0726159811019897","1.0726159811019897"
"61273","306363","306363","306363","1.4622511863708496","1.4622511863708496","1.4622511863708496"
"61323","306613","306613","306613","0.2126973271369934","0.2126973271369934","0.2126973271369934"
"61351","306753","306753","306753","2.341447353363037","2.341447353363037","2.341447353363037"
"61361","306803","306803","306803","1.3668246269226074","1.3668246269226074","1.3668246269226074"
"61363","306813","306813","306813","0.28075385093688965","0.28075385093688965","0.28075385093688965"
"61366","306828","306828","306828","0.3059139847755432","0.3059139847755432","0.3059139847755432"
"61383","306913","306913","306913","1.9109776020050049","1.9109776020050049","1.9109776020050049"
"61407","307033","307033","307033","0.37400034070014954","0.37400034070014954","0.37400034070014954"
"61429","307143","307143","307143","0.16526943445205688","0.16526943445205688","0.16526943445205688"
"61435","307173","307173","307173","0.7861424684524536","0.7861424684524536","0.7861424684524536"
"61447","307233","307233","307233","0.1370132714509964","0.1370132714509964","0.1370132714509964"
"61464","307318","307318","307318","0.450775682926178","0.450775682926178","0.450775682926178"
"61465","307323","307323","307323","1.701909065246582","1.701909065246582","1.701909065246582"
"61487","307433","307433","307433","1.623351812362671","1.623351812362671","1.623351812362671"
"61497","307483","307483","307483","0.3591919541358948","0.3591919541358948","0.3591919541358948"
"61518","307588","307588","307588","1.7139372825622559","1.7139372825622559","1.7139372825622559"
"61532","307658","307658","307658","0.31836920976638794","0.31836920976638794","0.31836920976638794"
"61534","307668","307668","307668","0.9526354670524597","0.9526354670524597","0.9526354670524597"
"61547","307733","307733","307733","1.2905948162078857","1.2905948162078857","1.2905948162078857"
"61568","307838","307838","307838","0.4128701984882355","0.4128701984882355","0.4128701984882355"
"61583","307913","307913","307913","0.34310266375541687","0.34310266375541687","0.34310266375541687"
"61592","307958","307958","307958","0.6761861443519592","0.6761861443519592","0.6761861443519592"
"61599","307993","307993","307993","1.1045889854431152","1.1045889854431152","1.1045889854431152"
"61603","308013","308013","308013","1.6246904134750366","1.6246904134750366","1.6246904134750366"
"61604","308018","308018","308018","0.1340147852897644","0.1340147852897644","0.1340147852897644"
"61631","308153","308153","308153","1.280519723892212","1.280519723892212","1.280519723892212"
"61634","308168","308168","308168","0.6645243167877197","0.6645243167877197","0.6645243167877197"
"61649","308243","308243","308243","0.36466696858406067","0.36466696858406067","0.36466696858406067"
"61653","308263","308263","308263","1.2931292057037354","1.2931292057037354","1.2931292057037354"
"61703","308513","308513","308513","0.20403414964675903","0.20403414964675903","0.20403414964675903"
"61754","308768","308768","308768","0.5183897614479065","0.5183897614479065","0.5183897614479065"
"61771","308853","308853","308853","0.3165851831436157","0.3165851831436157","0.3165851831436157"
"61787","308933","308933","308933","0.3469291925430298","0.3469291925430298","0.3469291925430298"
"61805","309023","309023","309023","1.0772593021392822","1.0772593021392822","1.0772593021392822"
"61815","309073","309073","309073","0.2543879747390747","0.2543879747390747","0.2543879747390747"
"61829","309143","309143","309143","0.16696223616600037","0.16696223616600037","0.16696223616600037"
"61831","309153","309153","309153","1.0870120525360107","1.0870120525360107","1.0870120525360107"
"61833","309163","309163","309163","1.7746174335479736","1.7746174335479736","1.7746174335479736"
"61851","309253","309253","309253","0.3103031516075134","0.3103031516075134","0.3103031516075134"
"61866","309328","309328","309328","1.237354040145874","1.237354040145874","1.237354040145874"
"61869","309343","309343","309343","0.7206207513809204","0.7206207513809204","0.7206207513809204"
"61873","309363","309363","309363","0.6126161217689514","0.6126161217689514","0.6126161217689514"
"61878","309388","309388","309388","0.3903490900993347","0.3903490900993347","0.3903490900993347"
"61887","309433","309433","309433","0.5509376525878906","0.5509376525878906","0.5509376525878906"
"61892","309458","309458","309458","0.7612749934196472","0.7612749934196472","0.7612749934196472"
"61898","309488","309488","309488","1.9374821186065674","1.9374821186065674","1.9374821186065674"
"61902","309508","309508","309508","0.3292347490787506","0.3292347490787506","0.3292347490787506"
"61920","309598","309598","309598","1.032342553138733","1.032342553138733","1.032342553138733"
"61923","309613","309613","309613","0.39244335889816284","0.39244335889816284","0.39244335889816284"
"61925","309623","309623","309623","0.5824923515319824","0.5824923515319824","0.5824923515319824"
"61936","309678","309678","309678","0.6845903396606445","0.6845903396606445","0.6845903396606445"
"61942","309708","309708","309708","0.3687838315963745","0.3687838315963745","0.3687838315963745"
"61956","309778","309778","309778","2.2599716186523438","2.2599716186523438","2.2599716186523438"
"61979","309893","309893","309893","0.8532249927520752","0.8532249927520752","0.8532249927520752"
"61980","309898","309898","309898","0.09319136291742325","0.09319136291742325","0.09319136291742325"
"61982","309908","309908","309908","0.0943661481142044","0.0943661481142044","0.0943661481142044"
"61995","309973","309973","309973","0.45455503463745117","0.45455503463745117","0.45455503463745117"
"62000","309998","309998","309998","0.4578154683113098","0.4578154683113098","0.4578154683113098"
"62009","310043","310043","310043","0.8980263471603394","0.8980263471603394","0.8980263471603394"
"62010","310048","310048","310048","1.8243978023529053","1.8243978023529053","1.8243978023529053"
"62017","310083","310083","310083","0.9754869937896729","0.9754869937896729","0.9754869937896729"
"62035","310173","310173","310173","1.1612544059753418","1.1612544059753418","1.1612544059753418"
"62054","310268","310268","310268","0.6154053807258606","0.6154053807258606","0.6154053807258606"
"62057","310283","310283","310283","1.017935037612915","1.017935037612915","1.017935037612915"
"62070","310348","310348","310348","0.8858045935630798","0.8858045935630798","0.8858045935630798"
"62083","310413","310413","310413","0.35724514722824097","0.35724514722824097","0.35724514722824097"
"62108","310538","310538","310538","0.7150686383247375","0.7150686383247375","0.7150686383247375"
"62119","310593","310593","310593","0.7103675603866577","0.7103675603866577","0.7103675603866577"
"62127","310633","310633","310633","0.24765637516975403","0.24765637516975403","0.24765637516975403"
"62133","310663","310663","310663","0.79252690076828","0.79252690076828","0.79252690076828"
"62137","310683","310683","310683","0.8836038708686829","0.8836038708686829","0.8836038708686829"
"62141","310703","310703","310703","2.3205819129943848","2.3205819129943848","2.3205819129943848"
"62148","310738","310738","310738","0.6557431817054749","0.6557431817054749","0.6557431817054749"
"62154","310768","310768","310768","0.44702985882759094","0.44702985882759094","0.44702985882759094"
"62160","310798","310798","310798","0.3406129479408264","0.3406129479408264","0.3406129479408264"
"62175","310873","310873","310873","0.4917524456977844","0.4917524456977844","0.4917524456977844"
"62187","310933","310933","310933","0.6697788238525391","0.6697788238525391","0.6697788238525391"
"62192","310958","310958","310958","0.8373301029205322","0.8373301029205322","0.8373301029205322"
"62214","311068","311068","311068","0.7359799146652222","0.7359799146652222","0.7359799146652222"
"62243","311213","311213","311213","0.16009165346622467","0.16009165346622467","0.16009165346622467"
"62266","311328","311328","311328","0.42144322395324707","0.42144322395324707","0.42144322395324707"
"62279","311393","311393","311393","1.0242923498153687","1.0242923498153687","1.0242923498153687"
"62281","311403","311403","311403","1.415980577468872","1.415980577468872","1.415980577468872"
"62309","311543","311543","311543","0.41771167516708374","0.41771167516708374","0.41771167516708374"
"62337","311683","311683","311683","0.5942466259002686","0.5942466259002686","0.5942466259002686"
"62348","311738","311738","311738","1.1159495115280151","1.1159495115280151","1.1159495115280151"
"62360","311798","311798","311798","0.2477601021528244","0.2477601021528244","0.2477601021528244"
"62364","311818","311818","311818","0.9387233257293701","0.9387233257293701","0.9387233257293701"
"62371","311853","311853","311853","1.585524559020996","1.585524559020996","1.585524559020996"
"62375","311873","311873","311873","0.7009916305541992","0.7009916305541992","0.7009916305541992"
"62394","311968","311968","311968","0.824678361415863","0.824678361415863","0.824678361415863"
"62405","312023","312023","312023","0.14238688349723816","0.14238688349723816","0.14238688349723816"
"62449","312243","312243","312243","0.440544992685318","0.440544992685318","0.440544992685318"
"62477","312383","312383","312383","0.6188473105430603","0.6188473105430603","0.6188473105430603"
"62480","312398","312398","312398","1.874113917350769","1.874113917350769","1.874113917350769"
"62489","312443","312443","312443","1.8137133121490479","1.8137133121490479","1.8137133121490479"
"62494","312468","312468","312468","0.39421701431274414","0.39421701431274414","0.39421701431274414"
"62496","312478","312478","312478","0.4354923367500305","0.4354923367500305","0.4354923367500305"
"62503","312513","312513","312513","1.5937855243682861","1.5937855243682861","1.5937855243682861"
"62514","312568","312568","312568","0.6694263219833374","0.6694263219833374","0.6694263219833374"
"62517","312583","312583","312583","1.0877221822738647","1.0877221822738647","1.0877221822738647"
"62527","312633","312633","312633","0.381391704082489","0.381391704082489","0.381391704082489"
"62531","312653","312653","312653","0.9911213517189026","0.9911213517189026","0.9911213517189026"
"62539","312693","312693","312693","0.30945253372192383","0.30945253372192383","0.30945253372192383"
"62551","312753","312753","312753","0.19903188943862915","0.19903188943862915","0.19903188943862915"
"62559","312793","312793","312793","1.2545433044433594","1.2545433044433594","1.2545433044433594"
"62561","312803","312803","312803","0.394689679145813","0.394689679145813","0.394689679145813"
"62564","312818","312818","312818","1.4262138605117798","1.4262138605117798","1.4262138605117798"
"62578","312888","312888","312888","0.17030660808086395","0.17030660808086395","0.17030660808086395"
"62580","312898","312898","312898","0.6998112201690674","0.6998112201690674","0.6998112201690674"
"62589","312943","312943","312943","0.9397170543670654","0.9397170543670654","0.9397170543670654"
"62590","312948","312948","312948","1.8708235025405884","1.8708235025405884","1.8708235025405884"
"62607","313033","313033","313033","0.4784650504589081","0.4784650504589081","0.4784650504589081"
"62614","313068","313068","313068","1.4777319431304932","1.4777319431304932","1.4777319431304932"
"62644","313218","313218","313218","1.333984136581421","1.333984136581421","1.333984136581421"
"62648","313238","313238","313238","0.22173839807510376","0.22173839807510376","0.22173839807510376"
"62653","313263","313263","313263","0.24931979179382324","0.24931979179382324","0.24931979179382324"
"62677","313383","313383","313383","0.36414358019828796","0.36414358019828796","0.36414358019828796"
"62698","313488","313488","313488","1.7318534851074219","1.7318534851074219","1.7318534851074219"
"62707","313533","313533","313533","0.29321807622909546","0.29321807622909546","0.29321807622909546"
"62708","313538","313538","313538","0.6435613036155701","0.6435613036155701","0.6435613036155701"
"62779","313893","313893","313893","0.35937777161598206","0.35937777161598206","0.35937777161598206"
"62781","313903","313903","313903","1.0870387554168701","1.0870387554168701","1.0870387554168701"
"62798","313988","313988","313988","0.8408576250076294","0.8408576250076294","0.8408576250076294"
"62805","314023","314023","314023","0.48160380125045776","0.48160380125045776","0.48160380125045776"
"62812","314058","314058","314058","1.450657606124878","1.450657606124878","1.450657606124878"
"62856","314278","314278","314278","1.205751895904541","1.205751895904541","1.205751895904541"
"62857","314283","314283","314283","0.22308349609375","0.22308349609375","0.22308349609375"
"62859","314293","314293","314293","0.5800787210464478","0.5800787210464478","0.5800787210464478"
"62860","314298","314298","314298","0.46162402629852295","0.46162402629852295","0.46162402629852295"
"62888","314438","314438","314438","1.7097117900848389","1.7097117900848389","1.7097117900848389"
"62891","314453","314453","314453","2.4840993881225586","2.4840993881225586","2.4840993881225586"
"62944","314718","314718","314718","0.5384994745254517","0.5384994745254517","0.5384994745254517"
"62965","314823","314823","314823","0.22493413090705872","0.22493413090705872","0.22493413090705872"
"62984","314918","314918","314918","0.9135239124298096","0.9135239124298096","0.9135239124298096"
"63005","315023","315023","315023","0.18301273882389069","0.18301273882389069","0.18301273882389069"
"63020","315098","315098","315098","1.0948622226715088","1.0948622226715088","1.0948622226715088"
"63023","315113","315113","315113","1.5430642366409302","1.5430642366409302","1.5430642366409302"
"63028","315138","315138","315138","0.310604453086853","0.310604453086853","0.310604453086853"
"63047","315233","315233","315233","0.5519017577171326","0.5519017577171326","0.5519017577171326"
"63051","315253","315253","315253","0.4779917001724243","0.4779917001724243","0.4779917001724243"
"63054","315268","315268","315268","0.6393091678619385","0.6393091678619385","0.6393091678619385"
"63055","315273","315273","315273","0.2739963233470917","0.2739963233470917","0.2739963233470917"
"63068","315338","315338","315338","0.2735506594181061","0.2735506594181061","0.2735506594181061"
"63072","315358","315358","315358","1.005500078201294","1.005500078201294","1.005500078201294"
"63075","315373","315373","315373","1.0676088333129883","1.0676088333129883","1.0676088333129883"
"63115","315573","315573","315573","1.5627728700637817","1.5627728700637817","1.5627728700637817"
"63139","315693","315693","315693","0.33379074931144714","0.33379074931144714","0.33379074931144714"
"63169","315843","315843","315843","1.4312868118286133","1.4312868118286133","1.4312868118286133"
"63174","315868","315868","315868","1.356979250907898","1.356979250907898","1.356979250907898"
"63189","315943","315943","315943","0.7231075763702393","0.7231075763702393","0.7231075763702393"
"63190","315948","315948","315948","0.3522835671901703","0.3522835671901703","0.3522835671901703"
"63256","316278","316278","316278","0.4385092258453369","0.4385092258453369","0.4385092258453369"
"63259","316293","316293","316293","0.7139332890510559","0.7139332890510559","0.7139332890510559"
"63280","316398","316398","316398","0.5562281608581543","0.5562281608581543","0.5562281608581543"
"63301","316503","316503","316503","0.24014312028884888","0.24014312028884888","0.24014312028884888"
"63310","316548","316548","316548","0.6677927374839783","0.6677927374839783","0.6677927374839783"
"63312","316558","316558","316558","0.27719807624816895","0.27719807624816895","0.27719807624816895"
"63315","316573","316573","316573","0.43980398774147034","0.43980398774147034","0.43980398774147034"
"63331","316653","316653","316653","0.44262248277664185","0.44262248277664185","0.44262248277664185"
"63338","316688","316688","316688","0.6752989292144775","0.6752989292144775","0.6752989292144775"
"63355","316773","316773","316773","0.576776385307312","0.576776385307312","0.576776385307312"
"63356","316778","316778","316778","0.9104270339012146","0.9104270339012146","0.9104270339012146"
"63376","316878","316878","316878","0.06279398500919342","0.06279398500919342","0.06279398500919342"
"63400","316998","316998","316998","1.8782538175582886","1.8782538175582886","1.8782538175582886"
"63401","317003","317003","317003","2.2657597064971924","2.2657597064971924","2.2657597064971924"
"63409","317043","317043","317043","0.15770667791366577","0.15770667791366577","0.15770667791366577"
"63413","317063","317063","317063","1.7445383071899414","1.7445383071899414","1.7445383071899414"
"63427","317133","317133","317133","1.0607380867004395","1.0607380867004395","1.0607380867004395"
"63446","317228","317228","317228","0.5952209830284119","0.5952209830284119","0.5952209830284119"
"63449","317243","317243","317243","0.7859036326408386","0.7859036326408386","0.7859036326408386"
"63455","317273","317273","317273","0.5471972227096558","0.5471972227096558","0.5471972227096558"
"63468","317338","317338","317338","0.965929388999939","0.965929388999939","0.965929388999939"
"63475","317373","317373","317373","0.19900740683078766","0.19900740683078766","0.19900740683078766"
"63486","317428","317428","317428","0.35734260082244873","0.35734260082244873","0.35734260082244873"
"63502","317508","317508","317508","0.28210750222206116","0.28210750222206116","0.28210750222206116"
"63511","317553","317553","317553","1.0558125972747803","1.0558125972747803","1.0558125972747803"
"63516","317578","317578","317578","0.5559217929840088","0.5559217929840088","0.5559217929840088"
"63520","317598","317598","317598","0.3952796757221222","0.3952796757221222","0.3952796757221222"
"63527","317633","317633","317633","0.8445180654525757","0.8445180654525757","0.8445180654525757"
"63529","317643","317643","317643","0.4249348044395447","0.4249348044395447","0.4249348044395447"
"63539","317693","317693","317693","0.4729790985584259","0.4729790985584259","0.4729790985584259"
"63544","317718","317718","317718","0.6412204504013062","0.6412204504013062","0.6412204504013062"
"63563","317813","317813","317813","0.7165090441703796","0.7165090441703796","0.7165090441703796"
"63571","317853","317853","317853","0.5678535103797913","0.5678535103797913","0.5678535103797913"
"63578","317888","317888","317888","0.23234952986240387","0.23234952986240387","0.23234952986240387"
"63598","317988","317988","317988","0.24931347370147705","0.24931347370147705","0.24931347370147705"
"63601","318003","318003","318003","1.302367925643921","1.302367925643921","1.302367925643921"
"63603","318013","318013","318013","0.5460997819900513","0.5460997819900513","0.5460997819900513"
"63610","318048","318048","318048","0.44440966844558716","0.44440966844558716","0.44440966844558716"
"63638","318188","318188","318188","0.8804012537002563","0.8804012537002563","0.8804012537002563"
"63648","318238","318238","318238","1.0385932922363281","1.0385932922363281","1.0385932922363281"
"63702","318508","318508","318508","0.8175500631332397","0.8175500631332397","0.8175500631332397"
"63716","318578","318578","318578","0.5003780722618103","0.5003780722618103","0.5003780722618103"
"63729","318643","318643","318643","0.8548628091812134","0.8548628091812134","0.8548628091812134"
"63744","318718","318718","318718","0.7417634129524231","0.7417634129524231","0.7417634129524231"
"63745","318723","318723","318723","1.3878170251846313","1.3878170251846313","1.3878170251846313"
"63770","318848","318848","318848","1.4791508913040161","1.4791508913040161","1.4791508913040161"
"63772","318858","318858","318858","0.5928987264633179","0.5928987264633179","0.5928987264633179"
"63789","318943","318943","318943","1.6376405954360962","1.6376405954360962","1.6376405954360962"
"63791","318953","318953","318953","0.7225391268730164","0.7225391268730164","0.7225391268730164"
"63833","319163","319163","319163","0.5117025375366211","0.5117025375366211","0.5117025375366211"
"63851","319253","319253","319253","0.14656054973602295","0.14656054973602295","0.14656054973602295"
"63900","319498","319498","319498","1.1883492469787598","1.1883492469787598","1.1883492469787598"
"63919","319593","319593","319593","1.807251214981079","1.807251214981079","1.807251214981079"
"63941","319703","319703","319703","0.10347913205623627","0.10347913205623627","0.10347913205623627"
"63963","319813","319813","319813","1.1209583282470703","1.1209583282470703","1.1209583282470703"
"63970","319848","319848","319848","0.7405576705932617","0.7405576705932617","0.7405576705932617"
"63971","319853","319853","319853","0.5549267530441284","0.5549267530441284","0.5549267530441284"
"63974","319868","319868","319868","1.2052743434906006","1.2052743434906006","1.2052743434906006"
"64006","320028","320028","320028","1.5299603939056396","1.5299603939056396","1.5299603939056396"
"64016","320078","320078","320078","1.3703579902648926","1.3703579902648926","1.3703579902648926"
"64024","320118","320118","320118","0.6839824914932251","0.6839824914932251","0.6839824914932251"
"64057","320283","320283","320283","0.6265584230422974","0.6265584230422974","0.6265584230422974"
"64062","320308","320308","320308","0.22117184102535248","0.22117184102535248","0.22117184102535248"
"64064","320318","320318","320318","0.5560078620910645","0.5560078620910645","0.5560078620910645"
"64074","320368","320368","320368","0.8745641112327576","0.8745641112327576","0.8745641112327576"
"64076","320378","320378","320378","1.5187653303146362","1.5187653303146362","1.5187653303146362"
"64083","320413","320413","320413","1.27734375","1.27734375","1.27734375"
"64103","320513","320513","320513","0.5311275720596313","0.5311275720596313","0.5311275720596313"
"64113","320563","320563","320563","0.7153792381286621","0.7153792381286621","0.7153792381286621"
"64140","320698","320698","320698","0.21799424290657043","0.21799424290657043","0.21799424290657043"
"64157","320783","320783","320783","1.6283589601516724","1.6283589601516724","1.6283589601516724"
"64160","320798","320798","320798","1.0361357927322388","1.0361357927322388","1.0361357927322388"
"64174","320868","320868","320868","0.15400457382202148","0.15400457382202148","0.15400457382202148"
"64175","320873","320873","320873","1.350189447402954","1.350189447402954","1.350189447402954"
"64224","321118","321118","321118","0.924071192741394","0.924071192741394","0.924071192741394"
"64233","321163","321163","321163","0.5573580265045166","0.5573580265045166","0.5573580265045166"
"64235","321173","321173","321173","1.2769099473953247","1.2769099473953247","1.2769099473953247"
"64237","321183","321183","321183","0.817546010017395","0.817546010017395","0.817546010017395"
"64270","321348","321348","321348","0.23613619804382324","0.23613619804382324","0.23613619804382324"
"64291","321453","321453","321453","0.2916429042816162","0.2916429042816162","0.2916429042816162"
"64319","321593","321593","321593","0.3661656975746155","0.3661656975746155","0.3661656975746155"
"64320","321598","321598","321598","1.1863720417022705","1.1863720417022705","1.1863720417022705"
"64326","321628","321628","321628","1.8319833278656006","1.8319833278656006","1.8319833278656006"
"64327","321633","321633","321633","0.4506628215312958","0.4506628215312958","0.4506628215312958"
"64366","321828","321828","321828","0.8680287599563599","0.8680287599563599","0.8680287599563599"
"64369","321843","321843","321843","0.5490877032279968","0.5490877032279968","0.5490877032279968"
"64371","321853","321853","321853","0.7296668887138367","0.7296668887138367","0.7296668887138367"
"64375","321873","321873","321873","0.5965135097503662","0.5965135097503662","0.5965135097503662"
"64396","321978","321978","321978","0.3488982617855072","0.3488982617855072","0.3488982617855072"
"64410","322048","322048","322048","0.22337600588798523","0.22337600588798523","0.22337600588798523"
"64420","322098","322098","322098","1.0496153831481934","1.0496153831481934","1.0496153831481934"
"64447","322233","322233","322233","0.16337239742279053","0.16337239742279053","0.16337239742279053"
"64504","322518","322518","322518","0.8672351837158203","0.8672351837158203","0.8672351837158203"
"64505","322523","322523","322523","0.34269392490386963","0.34269392490386963","0.34269392490386963"
"64510","322548","322548","322548","0.8067584037780762","0.8067584037780762","0.8067584037780762"
"64534","322668","322668","322668","0.7219160795211792","0.7219160795211792","0.7219160795211792"
"64611","323053","323053","323053","0.3381730914115906","0.3381730914115906","0.3381730914115906"
"64612","323058","323058","323058","0.13995851576328278","0.13995851576328278","0.13995851576328278"
"64637","323183","323183","323183","0.21000662446022034","0.21000662446022034","0.21000662446022034"
"64642","323208","323208","323208","0.6964318752288818","0.6964318752288818","0.6964318752288818"
"64644","323218","323218","323218","0.6440306901931763","0.6440306901931763","0.6440306901931763"
"64657","323283","323283","323283","0.8026986122131348","0.8026986122131348","0.8026986122131348"
"64668","323338","323338","323338","0.6480562686920166","0.6480562686920166","0.6480562686920166"
"64678","323388","323388","323388","0.11068977415561676","0.11068977415561676","0.11068977415561676"
"64723","323613","323613","323613","0.29285407066345215","0.29285407066345215","0.29285407066345215"
"64731","323653","323653","323653","1.1808710098266602","1.1808710098266602","1.1808710098266602"
"64737","323683","323683","323683","0.1659158617258072","0.1659158617258072","0.1659158617258072"
"64746","323728","323728","323728","0.46467679738998413","0.46467679738998413","0.46467679738998413"
"64752","323758","323758","323758","0.13949036598205566","0.13949036598205566","0.13949036598205566"
"64753","323763","323763","323763","0.14914871752262115","0.14914871752262115","0.14914871752262115"
"64764","323818","323818","323818","0.1723749041557312","0.1723749041557312","0.1723749041557312"
"64769","323843","323843","323843","0.7292795181274414","0.7292795181274414","0.7292795181274414"
"64786","323928","323928","323928","0.37928661704063416","0.37928661704063416","0.37928661704063416"
"64802","324008","324008","324008","0.6180210113525391","0.6180210113525391","0.6180210113525391"
"64807","324033","324033","324033","0.7374330163002014","0.7374330163002014","0.7374330163002014"
"64815","324073","324073","324073","1.4701640605926514","1.4701640605926514","1.4701640605926514"
"64831","324153","324153","324153","1.6973261833190918","1.6973261833190918","1.6973261833190918"
"64844","324218","324218","324218","0.44477251172065735","0.44477251172065735","0.44477251172065735"
"64849","324243","324243","324243","0.6310391426086426","0.6310391426086426","0.6310391426086426"
"64853","324263","324263","324263","0.39908289909362793","0.39908289909362793","0.39908289909362793"
"64855","324273","324273","324273","1.0496116876602173","1.0496116876602173","1.0496116876602173"
"64891","324453","324453","324453","0.5438691973686218","0.5438691973686218","0.5438691973686218"
"64898","324488","324488","324488","1.621165156364441","1.621165156364441","1.621165156364441"
"64918","324588","324588","324588","0.2796328067779541","0.2796328067779541","0.2796328067779541"
"64931","324653","324653","324653","0.3038565218448639","0.3038565218448639","0.3038565218448639"
"64934","324668","324668","324668","0.17237888276576996","0.17237888276576996","0.17237888276576996"
"64940","324698","324698","324698","0.31055721640586853","0.31055721640586853","0.31055721640586853"
"64953","324763","324763","324763","1.2215954065322876","1.2215954065322876","1.2215954065322876"
"64975","324873","324873","324873","1.235005497932434","1.235005497932434","1.235005497932434"
"64980","324898","324898","324898","0.34214937686920166","0.34214937686920166","0.34214937686920166"
"64991","324953","324953","324953","1.6164615154266357","1.6164615154266357","1.6164615154266357"
"64997","324983","324983","324983","0.6158451437950134","0.6158451437950134","0.6158451437950134"
"65001","325003","325003","325003","0.14968550205230713","0.14968550205230713","0.14968550205230713"
"65016","325078","325078","325078","0.660756528377533","0.660756528377533","0.660756528377533"
"65021","325103","325103","325103","0.23377417027950287","0.23377417027950287","0.23377417027950287"
"65027","325133","325133","325133","1.247023344039917","1.247023344039917","1.247023344039917"
"65033","325163","325163","325163","1.1049163341522217","1.1049163341522217","1.1049163341522217"
"65039","325193","325193","325193","1.2895737886428833","1.2895737886428833","1.2895737886428833"
"65052","325258","325258","325258","0.6943442821502686","0.6943442821502686","0.6943442821502686"
"65071","325353","325353","325353","0.18688753247261047","0.18688753247261047","0.18688753247261047"
"65093","325463","325463","325463","0.5360149145126343","0.5360149145126343","0.5360149145126343"
"65097","325483","325483","325483","1.458635687828064","1.458635687828064","1.458635687828064"
"65100","325498","325498","325498","0.9957259297370911","0.9957259297370911","0.9957259297370911"
"65111","325553","325553","325553","0.5674462914466858","0.5674462914466858","0.5674462914466858"
"65155","325773","325773","325773","0.5727378726005554","0.5727378726005554","0.5727378726005554"
"65165","325823","325823","325823","0.33018219470977783","0.33018219470977783","0.33018219470977783"
"65175","325873","325873","325873","0.13404229283332825","0.13404229283332825","0.13404229283332825"
"65180","325898","325898","325898","0.9755956530570984","0.9755956530570984","0.9755956530570984"
"65188","325938","325938","325938","1.5197962522506714","1.5197962522506714","1.5197962522506714"
"65190","325948","325948","325948","0.551249623298645","0.551249623298645","0.551249623298645"
"65196","325978","325978","325978","0.8581091165542603","0.8581091165542603","0.8581091165542603"
"65206","326028","326028","326028","1.954668402671814","1.954668402671814","1.954668402671814"
"65222","326108","326108","326108","0.9137457609176636","0.9137457609176636","0.9137457609176636"
"65236","326178","326178","326178","0.600018322467804","0.600018322467804","0.600018322467804"
"65244","326218","326218","326218","0.11471011489629745","0.11471011489629745","0.11471011489629745"
"65248","326238","326238","326238","0.28816863894462585","0.28816863894462585","0.28816863894462585"
"65256","326278","326278","326278","0.20457889139652252","0.20457889139652252","0.20457889139652252"
