"step","run-multi-task-without-debiasing - _step","run-multi-task-without-debiasing - _step__MIN","run-multi-task-without-debiasing - _step__MAX","run-multi-task-without-debiasing - Skip loss","run-multi-task-without-debiasing - Skip loss__MIN","run-multi-task-without-debiasing - Skip loss__MAX"
"67510","337547","337547","337547","0.1225227564573288","0.1225227564573288","0.1225227564573288"
"67514","337567","337567","337567","0.16910779476165771","0.16910779476165771","0.16910779476165771"
"67547","337732","337732","337732","0.07322228699922562","0.07322228699922562","0.07322228699922562"
"67553","337762","337762","337762","0.10408909618854523","0.10408909618854523","0.10408909618854523"
"67563","337812","337812","337812","0.13058802485466003","0.13058802485466003","0.13058802485466003"
"67583","337912","337912","337912","0.1987021565437317","0.1987021565437317","0.1987021565437317"
"67590","337947","337947","337947","0.272879958152771","0.272879958152771","0.272879958152771"
"67603","338012","338012","338012","0.05096933990716934","0.05096933990716934","0.05096933990716934"
"67607","338032","338032","338032","0.23141220211982727","0.23141220211982727","0.23141220211982727"
"67610","338047","338047","338047","0.07117146253585815","0.07117146253585815","0.07117146253585815"
"67612","338057","338057","338057","0.06503579020500183","0.06503579020500183","0.06503579020500183"
"67631","338152","338152","338152","0.07723011076450348","0.07723011076450348","0.07723011076450348"
"67637","338182","338182","338182","0.43435847759246826","0.43435847759246826","0.43435847759246826"
"67639","338192","338192","338192","0.18511924147605896","0.18511924147605896","0.18511924147605896"
"67656","338277","338277","338277","0.634097695350647","0.634097695350647","0.634097695350647"
"67659","338292","338292","338292","0.20956435799598694","0.20956435799598694","0.20956435799598694"
"67688","338437","338437","338437","0.14952979981899261","0.14952979981899261","0.14952979981899261"
"67723","338612","338612","338612","0.11604082584381104","0.11604082584381104","0.11604082584381104"
"67759","338792","338792","338792","0.1009758859872818","0.1009758859872818","0.1009758859872818"
"67768","338837","338837","338837","0.16025245189666748","0.16025245189666748","0.16025245189666748"
"67784","338917","338917","338917","0.43959465622901917","0.43959465622901917","0.43959465622901917"
"67789","338942","338942","338942","0.14558684825897217","0.14558684825897217","0.14558684825897217"
"67804","339017","339017","339017","0.11957147717475891","0.11957147717475891","0.11957147717475891"
"67811","339052","339052","339052","0.4184827208518982","0.4184827208518982","0.4184827208518982"
"67818","339087","339087","339087","0.10230091214179993","0.10230091214179993","0.10230091214179993"
"67829","339142","339142","339142","0.11486305296421051","0.11486305296421051","0.11486305296421051"
"67838","339187","339187","339187","0.1312297284603119","0.1312297284603119","0.1312297284603119"
"67841","339202","339202","339202","0.5541161298751831","0.5541161298751831","0.5541161298751831"
"67844","339217","339217","339217","0.3672940731048584","0.3672940731048584","0.3672940731048584"
"67846","339227","339227","339227","0.068098284304142","0.068098284304142","0.068098284304142"
"67853","339262","339262","339262","0.399532675743103","0.399532675743103","0.399532675743103"
"67875","339372","339372","339372","0.24058449268341064","0.24058449268341064","0.24058449268341064"
"67887","339432","339432","339432","0.54412841796875","0.54412841796875","0.54412841796875"
"67895","339472","339472","339472","0.339951753616333","0.339951753616333","0.339951753616333"
"67911","339552","339552","339552","0.10993709415197372","0.10993709415197372","0.10993709415197372"
"67913","339562","339562","339562","0.18023057281970978","0.18023057281970978","0.18023057281970978"
"67923","339612","339612","339612","0.13217759132385254","0.13217759132385254","0.13217759132385254"
"67931","339652","339652","339652","0.4402291178703308","0.4402291178703308","0.4402291178703308"
"67938","339687","339687","339687","0.16364115476608276","0.16364115476608276","0.16364115476608276"
"67942","339707","339707","339707","0.14070996642112732","0.14070996642112732","0.14070996642112732"
"67944","339717","339717","339717","0.13173426687717438","0.13173426687717438","0.13173426687717438"
"67949","339742","339742","339742","0.5530390739440918","0.5530390739440918","0.5530390739440918"
"67962","339807","339807","339807","0.20269466936588287","0.20269466936588287","0.20269466936588287"
"67963","339812","339812","339812","0.328812837600708","0.328812837600708","0.328812837600708"
"67989","339942","339942","339942","0.11722879111766815","0.11722879111766815","0.11722879111766815"
"68004","340017","340017","340017","0.4177775979042053","0.4177775979042053","0.4177775979042053"
"68020","340097","340097","340097","0.16085012257099152","0.16085012257099152","0.16085012257099152"
"68043","340212","340212","340212","0.1803750991821289","0.1803750991821289","0.1803750991821289"
"68067","340332","340332","340332","0.24147874116897583","0.24147874116897583","0.24147874116897583"
"68077","340382","340382","340382","0.23622208833694458","0.23622208833694458","0.23622208833694458"
"68081","340402","340402","340402","0.15711282193660736","0.15711282193660736","0.15711282193660736"
"68101","340502","340502","340502","0.42077314853668213","0.42077314853668213","0.42077314853668213"
"68146","340727","340727","340727","0.5578786730766296","0.5578786730766296","0.5578786730766296"
"68157","340782","340782","340782","0.4407556354999542","0.4407556354999542","0.4407556354999542"
"68184","340917","340917","340917","0.4079291820526123","0.4079291820526123","0.4079291820526123"
"68186","340927","340927","340927","0.19019193947315216","0.19019193947315216","0.19019193947315216"
"68192","340957","340957","340957","0.31328263878822327","0.31328263878822327","0.31328263878822327"
"68194","340967","340967","340967","0.17799270153045654","0.17799270153045654","0.17799270153045654"
"68208","341037","341037","341037","0.1658053696155548","0.1658053696155548","0.1658053696155548"
"68222","341107","341107","341107","0.13936747610569","0.13936747610569","0.13936747610569"
"68270","341347","341347","341347","0.12626877427101135","0.12626877427101135","0.12626877427101135"
"68306","341527","341527","341527","0.3617098927497864","0.3617098927497864","0.3617098927497864"
"68315","341572","341572","341572","0.3759346008300781","0.3759346008300781","0.3759346008300781"
"68324","341617","341617","341617","0.4651956856250763","0.4651956856250763","0.4651956856250763"
"68343","341712","341712","341712","0.29766327142715454","0.29766327142715454","0.29766327142715454"
"68362","341807","341807","341807","0.0823088064789772","0.0823088064789772","0.0823088064789772"
"68363","341812","341812","341812","0.23687204718589783","0.23687204718589783","0.23687204718589783"
"68370","341847","341847","341847","0.25259825587272644","0.25259825587272644","0.25259825587272644"
"68383","341912","341912","341912","0.18185850977897644","0.18185850977897644","0.18185850977897644"
"68400","341997","341997","341997","0.08647220581769943","0.08647220581769943","0.08647220581769943"
"68410","342047","342047","342047","0.2617643177509308","0.2617643177509308","0.2617643177509308"
"68467","342332","342332","342332","0.3622432351112366","0.3622432351112366","0.3622432351112366"
"68473","342362","342362","342362","0.1822480410337448","0.1822480410337448","0.1822480410337448"
"68476","342377","342377","342377","0.18352067470550537","0.18352067470550537","0.18352067470550537"
"68481","342402","342402","342402","0.1393810212612152","0.1393810212612152","0.1393810212612152"
"68483","342412","342412","342412","0.1404830515384674","0.1404830515384674","0.1404830515384674"
"68485","342422","342422","342422","0.28696486353874207","0.28696486353874207","0.28696486353874207"
"68487","342432","342432","342432","0.1775156855583191","0.1775156855583191","0.1775156855583191"
"68495","342472","342472","342472","0.1708633005619049","0.1708633005619049","0.1708633005619049"
"68531","342652","342652","342652","0.13095128536224365","0.13095128536224365","0.13095128536224365"
"68561","342802","342802","342802","0.12920412421226501","0.12920412421226501","0.12920412421226501"
"68564","342817","342817","342817","0.18693017959594727","0.18693017959594727","0.18693017959594727"
"68566","342827","342827","342827","0.45638135075569153","0.45638135075569153","0.45638135075569153"
"68567","342832","342832","342832","0.11878068745136261","0.11878068745136261","0.11878068745136261"
"68568","342837","342837","342837","0.09740845113992691","0.09740845113992691","0.09740845113992691"
"68590","342947","342947","342947","0.19420775771141052","0.19420775771141052","0.19420775771141052"
"68602","343007","343007","343007","0.3851439356803894","0.3851439356803894","0.3851439356803894"
"68640","343197","343197","343197","0.1431586593389511","0.1431586593389511","0.1431586593389511"
"68656","343277","343277","343277","0.1597260981798172","0.1597260981798172","0.1597260981798172"
"68667","343332","343332","343332","0.12196415662765503","0.12196415662765503","0.12196415662765503"
"68681","343402","343402","343402","0.3487705588340759","0.3487705588340759","0.3487705588340759"
"68685","343422","343422","343422","0.3282549977302551","0.3282549977302551","0.3282549977302551"
"68705","343522","343522","343522","0.3083720803260803","0.3083720803260803","0.3083720803260803"
"68712","343557","343557","343557","0.1869952529668808","0.1869952529668808","0.1869952529668808"
"68744","343717","343717","343717","0.17589901387691498","0.17589901387691498","0.17589901387691498"
"68764","343817","343817","343817","0.3610450029373169","0.3610450029373169","0.3610450029373169"
"68784","343917","343917","343917","0.12508034706115723","0.12508034706115723","0.12508034706115723"
"68798","343987","343987","343987","0.11892348527908325","0.11892348527908325","0.11892348527908325"
"68806","344027","344027","344027","0.2009488344192505","0.2009488344192505","0.2009488344192505"
"68809","344042","344042","344042","0.49552208185195923","0.49552208185195923","0.49552208185195923"
"68812","344057","344057","344057","0.22865815460681915","0.22865815460681915","0.22865815460681915"
"68814","344067","344067","344067","0.17449089884757996","0.17449089884757996","0.17449089884757996"
"68828","344137","344137","344137","0.056073904037475586","0.056073904037475586","0.056073904037475586"
"68847","344232","344232","344232","0.092351533472538","0.092351533472538","0.092351533472538"
"68891","344452","344452","344452","0.3743301033973694","0.3743301033973694","0.3743301033973694"
"68911","344552","344552","344552","0.20654740929603577","0.20654740929603577","0.20654740929603577"
"68921","344602","344602","344602","0.24036523699760437","0.24036523699760437","0.24036523699760437"
"68929","344642","344642","344642","0.06813791394233704","0.06813791394233704","0.06813791394233704"
"68931","344652","344652","344652","0.31693994998931885","0.31693994998931885","0.31693994998931885"
"68940","344697","344697","344697","0.06277702748775482","0.06277702748775482","0.06277702748775482"
"68968","344837","344837","344837","0.333690345287323","0.333690345287323","0.333690345287323"
"68972","344857","344857","344857","0.3571300208568573","0.3571300208568573","0.3571300208568573"
"68980","344897","344897","344897","0.2362469732761383","0.2362469732761383","0.2362469732761383"
"68987","344932","344932","344932","0.10476311296224594","0.10476311296224594","0.10476311296224594"
"68988","344937","344937","344937","0.3882724642753601","0.3882724642753601","0.3882724642753601"
"68997","344982","344982","344982","0.14591556787490845","0.14591556787490845","0.14591556787490845"
"69001","345002","345002","345002","0.2828167974948883","0.2828167974948883","0.2828167974948883"
"69030","345147","345147","345147","0.11510263383388519","0.11510263383388519","0.11510263383388519"
"69044","345217","345217","345217","0.11268153786659241","0.11268153786659241","0.11268153786659241"
"69052","345257","345257","345257","0.5361809730529785","0.5361809730529785","0.5361809730529785"
"69055","345272","345272","345272","0.09342788904905319","0.09342788904905319","0.09342788904905319"
"69057","345282","345282","345282","0.35438865423202515","0.35438865423202515","0.35438865423202515"
"69071","345352","345352","345352","0.4319554269313812","0.4319554269313812","0.4319554269313812"
"69073","345362","345362","345362","0.09342716634273529","0.09342716634273529","0.09342716634273529"
"69077","345382","345382","345382","0.06003255397081375","0.06003255397081375","0.06003255397081375"
"69087","345432","345432","345432","0.1018729954957962","0.1018729954957962","0.1018729954957962"
"69093","345462","345462","345462","0.13280902802944183","0.13280902802944183","0.13280902802944183"
"69094","345467","345467","345467","0.1297348141670227","0.1297348141670227","0.1297348141670227"
"69097","345482","345482","345482","0.46896666288375854","0.46896666288375854","0.46896666288375854"
"69109","345542","345542","345542","0.09631142020225525","0.09631142020225525","0.09631142020225525"
"69110","345547","345547","345547","0.20451760292053223","0.20451760292053223","0.20451760292053223"
"69125","345622","345622","345622","0.31327176094055176","0.31327176094055176","0.31327176094055176"
"69156","345777","345777","345777","0.23215341567993164","0.23215341567993164","0.23215341567993164"
"69226","346127","346127","346127","0.36617550253868103","0.36617550253868103","0.36617550253868103"
"69228","346137","346137","346137","0.0979158878326416","0.0979158878326416","0.0979158878326416"
"69243","346212","346212","346212","0.1679365187883377","0.1679365187883377","0.1679365187883377"
"69249","346242","346242","346242","0.2955927848815918","0.2955927848815918","0.2955927848815918"
"69252","346257","346257","346257","0.22314633429050446","0.22314633429050446","0.22314633429050446"
"69254","346267","346267","346267","0.25671088695526123","0.25671088695526123","0.25671088695526123"
"69267","346332","346332","346332","0.0764068067073822","0.0764068067073822","0.0764068067073822"
"69285","346422","346422","346422","0.2626088857650757","0.2626088857650757","0.2626088857650757"
"69294","346467","346467","346467","0.14876511693000793","0.14876511693000793","0.14876511693000793"
"69309","346542","346542","346542","0.3341071605682373","0.3341071605682373","0.3341071605682373"
"69311","346552","346552","346552","0.34399309754371643","0.34399309754371643","0.34399309754371643"
"69326","346627","346627","346627","0.13528144359588623","0.13528144359588623","0.13528144359588623"
"69346","346727","346727","346727","0.2878706157207489","0.2878706157207489","0.2878706157207489"
"69358","346787","346787","346787","0.07083115726709366","0.07083115726709366","0.07083115726709366"
"69378","346887","346887","346887","0.17718425393104553","0.17718425393104553","0.17718425393104553"
"69403","347012","347012","347012","0.36983609199523926","0.36983609199523926","0.36983609199523926"
"69420","347097","347097","347097","0.262487530708313","0.262487530708313","0.262487530708313"
"69463","347312","347312","347312","0.08069518953561783","0.08069518953561783","0.08069518953561783"
"69465","347322","347322","347322","0.14108151197433472","0.14108151197433472","0.14108151197433472"
"69467","347332","347332","347332","0.25901132822036743","0.25901132822036743","0.25901132822036743"
"69470","347347","347347","347347","0.11317379772663116","0.11317379772663116","0.11317379772663116"
"69471","347352","347352","347352","0.33815595507621765","0.33815595507621765","0.33815595507621765"
"69477","347382","347382","347382","0.18980732560157776","0.18980732560157776","0.18980732560157776"
"69517","347582","347582","347582","0.21341896057128906","0.21341896057128906","0.21341896057128906"
"69519","347592","347592","347592","0.5064733624458313","0.5064733624458313","0.5064733624458313"
"69530","347647","347647","347647","0.2468579113483429","0.2468579113483429","0.2468579113483429"
"69543","347712","347712","347712","0.08984783291816711","0.08984783291816711","0.08984783291816711"
"69562","347807","347807","347807","0.5092818140983582","0.5092818140983582","0.5092818140983582"
"69568","347837","347837","347837","0.08860677480697632","0.08860677480697632","0.08860677480697632"
"69572","347857","347857","347857","0.2322506606578827","0.2322506606578827","0.2322506606578827"
"69577","347882","347882","347882","0.33330923318862915","0.33330923318862915","0.33330923318862915"
"69591","347952","347952","347952","0.15172326564788818","0.15172326564788818","0.15172326564788818"
"69594","347967","347967","347967","0.28310734033584595","0.28310734033584595","0.28310734033584595"
"69600","347997","347997","347997","0.3451099991798401","0.3451099991798401","0.3451099991798401"
"69639","348192","348192","348192","0.26118791103363037","0.26118791103363037","0.26118791103363037"
"69679","348392","348392","348392","0.08939982205629349","0.08939982205629349","0.08939982205629349"
"69681","348402","348402","348402","0.13103103637695312","0.13103103637695312","0.13103103637695312"
"69694","348467","348467","348467","0.1071908250451088","0.1071908250451088","0.1071908250451088"
"69702","348507","348507","348507","0.19708746671676636","0.19708746671676636","0.19708746671676636"
"69746","348727","348727","348727","0.07867027819156647","0.07867027819156647","0.07867027819156647"
"69764","348817","348817","348817","0.059091463685035706","0.059091463685035706","0.059091463685035706"
"69784","348917","348917","348917","0.10230899602174759","0.10230899602174759","0.10230899602174759"
"69786","348927","348927","348927","0.09298120439052582","0.09298120439052582","0.09298120439052582"
"69806","349027","349027","349027","0.11076942086219788","0.11076942086219788","0.11076942086219788"
"69818","349087","349087","349087","0.20824109017848969","0.20824109017848969","0.20824109017848969"
"69819","349092","349092","349092","0.1588505506515503","0.1588505506515503","0.1588505506515503"
"69822","349107","349107","349107","0.08964695781469345","0.08964695781469345","0.08964695781469345"
"69828","349137","349137","349137","0.46333765983581543","0.46333765983581543","0.46333765983581543"
"69838","349187","349187","349187","0.29585766792297363","0.29585766792297363","0.29585766792297363"
"69841","349202","349202","349202","0.4175910949707031","0.4175910949707031","0.4175910949707031"
"69871","349352","349352","349352","0.27670586109161377","0.27670586109161377","0.27670586109161377"
"69877","349382","349382","349382","0.289107084274292","0.289107084274292","0.289107084274292"
"69880","349397","349397","349397","0.2348339557647705","0.2348339557647705","0.2348339557647705"
"69892","349457","349457","349457","0.11365294456481934","0.11365294456481934","0.11365294456481934"
"69896","349477","349477","349477","0.4319879710674286","0.4319879710674286","0.4319879710674286"
"69910","349547","349547","349547","0.4344182014465332","0.4344182014465332","0.4344182014465332"
"69914","349567","349567","349567","0.17701803147792816","0.17701803147792816","0.17701803147792816"
"69922","349607","349607","349607","0.24643322825431824","0.24643322825431824","0.24643322825431824"
"69931","349652","349652","349652","0.13450857996940613","0.13450857996940613","0.13450857996940613"
"69999","349992","349992","349992","0.4243621528148651","0.4243621528148651","0.4243621528148651"
"70002","350007","350007","350007","0.06446477025747299","0.06446477025747299","0.06446477025747299"
"70019","350092","350092","350092","0.11410275101661682","0.11410275101661682","0.11410275101661682"
"70028","350137","350137","350137","0.3371192216873169","0.3371192216873169","0.3371192216873169"
"70029","350142","350142","350142","0.08610786497592926","0.08610786497592926","0.08610786497592926"
"70067","350332","350332","350332","0.11283517628908157","0.11283517628908157","0.11283517628908157"
"70082","350407","350407","350407","0.19526377320289612","0.19526377320289612","0.19526377320289612"
"70085","350422","350422","350422","0.2387896180152893","0.2387896180152893","0.2387896180152893"
"70086","350427","350427","350427","0.34962114691734314","0.34962114691734314","0.34962114691734314"
"70087","350432","350432","350432","0.2736263573169708","0.2736263573169708","0.2736263573169708"
"70094","350467","350467","350467","0.1259036660194397","0.1259036660194397","0.1259036660194397"
"70108","350537","350537","350537","0.2565867304801941","0.2565867304801941","0.2565867304801941"
"70110","350547","350547","350547","0.2401052713394165","0.2401052713394165","0.2401052713394165"
"70128","350637","350637","350637","0.22040687501430511","0.22040687501430511","0.22040687501430511"
"70163","350812","350812","350812","0.7021968364715576","0.7021968364715576","0.7021968364715576"
"70164","350817","350817","350817","0.1583927571773529","0.1583927571773529","0.1583927571773529"
"70170","350847","350847","350847","0.11056259274482727","0.11056259274482727","0.11056259274482727"
"70172","350857","350857","350857","0.14383195340633392","0.14383195340633392","0.14383195340633392"
"70185","350922","350922","350922","0.5013170838356018","0.5013170838356018","0.5013170838356018"
"70187","350932","350932","350932","0.1359666883945465","0.1359666883945465","0.1359666883945465"
"70205","351022","351022","351022","0.4547257423400879","0.4547257423400879","0.4547257423400879"
"70227","351132","351132","351132","0.11064738035202026","0.11064738035202026","0.11064738035202026"
"70238","351187","351187","351187","0.17143569886684418","0.17143569886684418","0.17143569886684418"
"70251","351252","351252","351252","0.06122332066297531","0.06122332066297531","0.06122332066297531"
"70258","351287","351287","351287","0.4548533856868744","0.4548533856868744","0.4548533856868744"
"70262","351307","351307","351307","0.18676058948040009","0.18676058948040009","0.18676058948040009"
"70280","351397","351397","351397","0.25390172004699707","0.25390172004699707","0.25390172004699707"
"70282","351407","351407","351407","0.4126209616661072","0.4126209616661072","0.4126209616661072"
"70297","351482","351482","351482","0.09935097396373749","0.09935097396373749","0.09935097396373749"
"70305","351522","351522","351522","0.13537296652793884","0.13537296652793884","0.13537296652793884"
"70309","351542","351542","351542","0.1514451503753662","0.1514451503753662","0.1514451503753662"
"70310","351547","351547","351547","0.2992994785308838","0.2992994785308838","0.2992994785308838"
"70317","351582","351582","351582","0.3635256886482239","0.3635256886482239","0.3635256886482239"
"70332","351657","351657","351657","0.06925506889820099","0.06925506889820099","0.06925506889820099"
"70358","351787","351787","351787","0.0824793130159378","0.0824793130159378","0.0824793130159378"
"70377","351882","351882","351882","0.09892407059669495","0.09892407059669495","0.09892407059669495"
"70387","351932","351932","351932","0.3677496314048767","0.3677496314048767","0.3677496314048767"
"70394","351967","351967","351967","0.14203454554080963","0.14203454554080963","0.14203454554080963"
"70398","351987","351987","351987","0.17476651072502136","0.17476651072502136","0.17476651072502136"
"70410","352047","352047","352047","0.21311961114406586","0.21311961114406586","0.21311961114406586"
"70425","352122","352122","352122","0.2950187623500824","0.2950187623500824","0.2950187623500824"
"70428","352137","352137","352137","0.2753142714500427","0.2753142714500427","0.2753142714500427"
"70440","352197","352197","352197","0.19954270124435425","0.19954270124435425","0.19954270124435425"
"70441","352202","352202","352202","0.08888724446296692","0.08888724446296692","0.08888724446296692"
"70452","352257","352257","352257","0.08580617606639862","0.08580617606639862","0.08580617606639862"
"70458","352287","352287","352287","0.20906057953834534","0.20906057953834534","0.20906057953834534"
"70469","352342","352342","352342","0.3910512924194336","0.3910512924194336","0.3910512924194336"
"70494","352467","352467","352467","0.49077075719833374","0.49077075719833374","0.49077075719833374"
"70513","352562","352562","352562","0.36062175035476685","0.36062175035476685","0.36062175035476685"
"70532","352657","352657","352657","0.18997295200824738","0.18997295200824738","0.18997295200824738"
"70534","352667","352667","352667","0.19848649203777313","0.19848649203777313","0.19848649203777313"
"70540","352697","352697","352697","0.16054990887641907","0.16054990887641907","0.16054990887641907"
"70553","352762","352762","352762","0.40117156505584717","0.40117156505584717","0.40117156505584717"
"70564","352817","352817","352817","0.1885560154914856","0.1885560154914856","0.1885560154914856"
"70567","352832","352832","352832","0.14549006521701813","0.14549006521701813","0.14549006521701813"
"70582","352907","352907","352907","0.07363226264715195","0.07363226264715195","0.07363226264715195"
"70583","352912","352912","352912","0.12664374709129333","0.12664374709129333","0.12664374709129333"
"70588","352937","352937","352937","0.2209983915090561","0.2209983915090561","0.2209983915090561"
"70611","353052","353052","353052","0.13443022966384888","0.13443022966384888","0.13443022966384888"
"70612","353057","353057","353057","0.08782382309436798","0.08782382309436798","0.08782382309436798"
"70616","353077","353077","353077","0.41380053758621216","0.41380053758621216","0.41380053758621216"
"70620","353097","353097","353097","0.42499634623527527","0.42499634623527527","0.42499634623527527"
"70626","353127","353127","353127","0.19111037254333496","0.19111037254333496","0.19111037254333496"
"70663","353312","353312","353312","0.4678531289100647","0.4678531289100647","0.4678531289100647"
"70674","353367","353367","353367","0.10046647489070892","0.10046647489070892","0.10046647489070892"
"70690","353447","353447","353447","0.2607300281524658","0.2607300281524658","0.2607300281524658"
"70767","353832","353832","353832","0.24207574129104614","0.24207574129104614","0.24207574129104614"
"70772","353857","353857","353857","0.24490925669670105","0.24490925669670105","0.24490925669670105"
"70773","353862","353862","353862","0.27651306986808777","0.27651306986808777","0.27651306986808777"
"70777","353882","353882","353882","0.07872537523508072","0.07872537523508072","0.07872537523508072"
"70793","353962","353962","353962","0.10021461546421051","0.10021461546421051","0.10021461546421051"
"70802","354007","354007","354007","0.1339397132396698","0.1339397132396698","0.1339397132396698"
"70803","354012","354012","354012","0.46041327714920044","0.46041327714920044","0.46041327714920044"
"70811","354052","354052","354052","0.5142712593078613","0.5142712593078613","0.5142712593078613"
"70825","354122","354122","354122","0.4013243019580841","0.4013243019580841","0.4013243019580841"
"70835","354172","354172","354172","0.1478884220123291","0.1478884220123291","0.1478884220123291"
"70845","354222","354222","354222","0.14876842498779297","0.14876842498779297","0.14876842498779297"
"70847","354232","354232","354232","0.48543035984039307","0.48543035984039307","0.48543035984039307"
"70859","354292","354292","354292","0.1268317699432373","0.1268317699432373","0.1268317699432373"
"70866","354327","354327","354327","0.20979875326156616","0.20979875326156616","0.20979875326156616"
"70877","354382","354382","354382","0.23709453642368317","0.23709453642368317","0.23709453642368317"
"70902","354507","354507","354507","0.11111894249916077","0.11111894249916077","0.11111894249916077"
"70903","354512","354512","354512","0.1635914146900177","0.1635914146900177","0.1635914146900177"
"70931","354652","354652","354652","0.0724913477897644","0.0724913477897644","0.0724913477897644"
"70937","354682","354682","354682","0.12252286076545715","0.12252286076545715","0.12252286076545715"
"70949","354742","354742","354742","0.1807260513305664","0.1807260513305664","0.1807260513305664"
"70950","354747","354747","354747","0.10491077601909637","0.10491077601909637","0.10491077601909637"
"70965","354822","354822","354822","0.2239399552345276","0.2239399552345276","0.2239399552345276"
"70978","354887","354887","354887","0.2028322070837021","0.2028322070837021","0.2028322070837021"
"70981","354902","354902","354902","0.16483154892921448","0.16483154892921448","0.16483154892921448"
"71008","355037","355037","355037","0.30169641971588135","0.30169641971588135","0.30169641971588135"
"71012","355057","355057","355057","0.15498459339141846","0.15498459339141846","0.15498459339141846"
"71014","355067","355067","355067","0.21526528894901276","0.21526528894901276","0.21526528894901276"
"71027","355132","355132","355132","0.4223991632461548","0.4223991632461548","0.4223991632461548"
"71046","355227","355227","355227","0.26543357968330383","0.26543357968330383","0.26543357968330383"
"71050","355247","355247","355247","0.2755427956581116","0.2755427956581116","0.2755427956581116"
"71076","355377","355377","355377","0.5547082424163818","0.5547082424163818","0.5547082424163818"
"71078","355387","355387","355387","0.44681620597839355","0.44681620597839355","0.44681620597839355"
"71090","355447","355447","355447","0.14418193697929382","0.14418193697929382","0.14418193697929382"
"71123","355612","355612","355612","0.3508784770965576","0.3508784770965576","0.3508784770965576"
"71127","355632","355632","355632","0.1444496214389801","0.1444496214389801","0.1444496214389801"
"71138","355687","355687","355687","0.4476865530014038","0.4476865530014038","0.4476865530014038"
"71153","355762","355762","355762","0.3175473213195801","0.3175473213195801","0.3175473213195801"
"71167","355832","355832","355832","0.33059900999069214","0.33059900999069214","0.33059900999069214"
"71168","355837","355837","355837","0.10874819755554199","0.10874819755554199","0.10874819755554199"
"71178","355887","355887","355887","0.23119382560253143","0.23119382560253143","0.23119382560253143"
"71187","355932","355932","355932","0.09015972167253494","0.09015972167253494","0.09015972167253494"
"71190","355947","355947","355947","0.07578705251216888","0.07578705251216888","0.07578705251216888"
"71227","356132","356132","356132","0.17236286401748657","0.17236286401748657","0.17236286401748657"
"71246","356227","356227","356227","0.3282128572463989","0.3282128572463989","0.3282128572463989"
"71250","356247","356247","356247","0.1881529986858368","0.1881529986858368","0.1881529986858368"
"71256","356277","356277","356277","0.2522423267364502","0.2522423267364502","0.2522423267364502"
"71275","356372","356372","356372","0.22518759965896606","0.22518759965896606","0.22518759965896606"
"71294","356467","356467","356467","0.12278321385383606","0.12278321385383606","0.12278321385383606"
"71306","356527","356527","356527","0.16558139026165009","0.16558139026165009","0.16558139026165009"
"71319","356592","356592","356592","0.27278104424476624","0.27278104424476624","0.27278104424476624"
"71366","356827","356827","356827","0.1461068093776703","0.1461068093776703","0.1461068093776703"
"71396","356977","356977","356977","0.19837667047977448","0.19837667047977448","0.19837667047977448"
"71404","357017","357017","357017","0.23107953369617462","0.23107953369617462","0.23107953369617462"
"71422","357107","357107","357107","0.17863191664218903","0.17863191664218903","0.17863191664218903"
"71426","357127","357127","357127","0.21033425629138947","0.21033425629138947","0.21033425629138947"
"71433","357162","357162","357162","0.07194158434867859","0.07194158434867859","0.07194158434867859"
"71438","357187","357187","357187","0.11909429728984833","0.11909429728984833","0.11909429728984833"
"71465","357322","357322","357322","0.13733291625976562","0.13733291625976562","0.13733291625976562"
"71476","357377","357377","357377","0.10653427243232727","0.10653427243232727","0.10653427243232727"
"71479","357392","357392","357392","0.10490738600492477","0.10490738600492477","0.10490738600492477"
"71515","357572","357572","357572","0.1730831265449524","0.1730831265449524","0.1730831265449524"
"71517","357582","357582","357582","0.11298976838588715","0.11298976838588715","0.11298976838588715"
"71520","357597","357597","357597","0.39849853515625","0.39849853515625","0.39849853515625"
"71528","357637","357637","357637","0.4541740417480469","0.4541740417480469","0.4541740417480469"
"71542","357707","357707","357707","0.5244972109794617","0.5244972109794617","0.5244972109794617"
"71549","357742","357742","357742","0.26535218954086304","0.26535218954086304","0.26535218954086304"
"71550","357747","357747","357747","0.2549022138118744","0.2549022138118744","0.2549022138118744"
"71584","357917","357917","357917","0.12754592299461365","0.12754592299461365","0.12754592299461365"
"71600","357997","357997","357997","0.07591993361711502","0.07591993361711502","0.07591993361711502"
"71606","358027","358027","358027","0.09544238448143005","0.09544238448143005","0.09544238448143005"
"71635","358172","358172","358172","0.14412862062454224","0.14412862062454224","0.14412862062454224"
"71649","358242","358242","358242","0.12113896012306213","0.12113896012306213","0.12113896012306213"
"71650","358247","358247","358247","0.0483056977391243","0.0483056977391243","0.0483056977391243"
"71663","358312","358312","358312","0.3408152461051941","0.3408152461051941","0.3408152461051941"
"71665","358322","358322","358322","0.13177648186683655","0.13177648186683655","0.13177648186683655"
"71672","358357","358357","358357","0.6673199534416199","0.6673199534416199","0.6673199534416199"
"71681","358402","358402","358402","0.11297976225614548","0.11297976225614548","0.11297976225614548"
"71682","358407","358407","358407","0.23423178493976593","0.23423178493976593","0.23423178493976593"
"71702","358507","358507","358507","0.11382001638412476","0.11382001638412476","0.11382001638412476"
"71726","358627","358627","358627","0.06969929486513138","0.06969929486513138","0.06969929486513138"
"71729","358642","358642","358642","0.07848449051380157","0.07848449051380157","0.07848449051380157"
