"step","run-multi-task-debiasing-separate-logits - _step","run-multi-task-debiasing-separate-logits - _step__MIN","run-multi-task-debiasing-separate-logits - _step__MAX","run-multi-task-debiasing-separate-logits - Skip loss","run-multi-task-debiasing-separate-logits - Skip loss__MIN","run-multi-task-debiasing-separate-logits - Skip loss__MAX"
"63848","319237","319237","319237","0.22987735271453857","0.22987735271453857","0.22987735271453857"
"63861","319302","319302","319302","0.3203496038913727","0.3203496038913727","0.3203496038913727"
"63871","319352","319352","319352","0.16574999690055847","0.16574999690055847","0.16574999690055847"
"63876","319377","319377","319377","0.09431556612253189","0.09431556612253189","0.09431556612253189"
"63901","319502","319502","319502","0.1532757580280304","0.1532757580280304","0.1532757580280304"
"63929","319642","319642","319642","0.23491644859313965","0.23491644859313965","0.23491644859313965"
"63959","319792","319792","319792","0.4003220200538635","0.4003220200538635","0.4003220200538635"
"63964","319817","319817","319817","0.08368941396474838","0.08368941396474838","0.08368941396474838"
"63967","319832","319832","319832","0.11338068544864655","0.11338068544864655","0.11338068544864655"
"63982","319907","319907","319907","0.13925448060035706","0.13925448060035706","0.13925448060035706"
"63984","319917","319917","319917","0.24903729557991028","0.24903729557991028","0.24903729557991028"
"63988","319937","319937","319937","0.19359321892261505","0.19359321892261505","0.19359321892261505"
"64004","320017","320017","320017","0.09476327896118164","0.09476327896118164","0.09476327896118164"
"64007","320032","320032","320032","0.27998870611190796","0.27998870611190796","0.27998870611190796"
"64010","320047","320047","320047","0.15661300718784332","0.15661300718784332","0.15661300718784332"
"64037","320182","320182","320182","0.5208470225334167","0.5208470225334167","0.5208470225334167"
"64048","320237","320237","320237","0.2610746920108795","0.2610746920108795","0.2610746920108795"
"64067","320332","320332","320332","0.3426259458065033","0.3426259458065033","0.3426259458065033"
"64074","320367","320367","320367","0.19153515994548798","0.19153515994548798","0.19153515994548798"
"64093","320462","320462","320462","0.2364412397146225","0.2364412397146225","0.2364412397146225"
"64122","320607","320607","320607","0.0862884670495987","0.0862884670495987","0.0862884670495987"
"64124","320617","320617","320617","0.13154619932174683","0.13154619932174683","0.13154619932174683"
"64126","320627","320627","320627","0.467099130153656","0.467099130153656","0.467099130153656"
"64127","320632","320632","320632","0.11662878841161728","0.11662878841161728","0.11662878841161728"
"64136","320677","320677","320677","0.14324221014976501","0.14324221014976501","0.14324221014976501"
"64155","320772","320772","320772","0.13756971061229706","0.13756971061229706","0.13756971061229706"
"64162","320807","320807","320807","0.11240194737911224","0.11240194737911224","0.11240194737911224"
"64179","320892","320892","320892","0.2596416473388672","0.2596416473388672","0.2596416473388672"
"64212","321057","321057","321057","0.6484522819519043","0.6484522819519043","0.6484522819519043"
"64229","321142","321142","321142","0.15765689313411713","0.15765689313411713","0.15765689313411713"
"64232","321157","321157","321157","0.503491222858429","0.503491222858429","0.503491222858429"
"64240","321197","321197","321197","0.11003777384757996","0.11003777384757996","0.11003777384757996"
"64241","321202","321202","321202","0.3692950904369354","0.3692950904369354","0.3692950904369354"
"64246","321227","321227","321227","0.12083221971988678","0.12083221971988678","0.12083221971988678"
"64257","321282","321282","321282","0.3377784788608551","0.3377784788608551","0.3377784788608551"
"64262","321307","321307","321307","0.1638452112674713","0.1638452112674713","0.1638452112674713"
"64267","321332","321332","321332","0.14277556538581848","0.14277556538581848","0.14277556538581848"
"64268","321337","321337","321337","0.2966134548187256","0.2966134548187256","0.2966134548187256"
"64285","321422","321422","321422","0.20479634404182434","0.20479634404182434","0.20479634404182434"
"64286","321427","321427","321427","0.8972468376159668","0.8972468376159668","0.8972468376159668"
"64320","321597","321597","321597","0.24566200375556946","0.24566200375556946","0.24566200375556946"
"64324","321617","321617","321617","0.3889424204826355","0.3889424204826355","0.3889424204826355"
"64329","321642","321642","321642","0.14056707918643951","0.14056707918643951","0.14056707918643951"
"64359","321792","321792","321792","0.1745588183403015","0.1745588183403015","0.1745588183403015"
"64361","321802","321802","321802","0.25049468874931335","0.25049468874931335","0.25049468874931335"
"64400","321997","321997","321997","0.12703533470630646","0.12703533470630646","0.12703533470630646"
"64408","322037","322037","322037","0.2173539400100708","0.2173539400100708","0.2173539400100708"
"64414","322067","322067","322067","0.19826947152614594","0.19826947152614594","0.19826947152614594"
"64433","322162","322162","322162","0.12215571850538254","0.12215571850538254","0.12215571850538254"
"64438","322187","322187","322187","0.15250179171562195","0.15250179171562195","0.15250179171562195"
"64440","322197","322197","322197","0.11905315518379211","0.11905315518379211","0.11905315518379211"
"64462","322307","322307","322307","0.09475822746753693","0.09475822746753693","0.09475822746753693"
"64465","322322","322322","322322","0.48691368103027344","0.48691368103027344","0.48691368103027344"
"64467","322332","322332","322332","0.07909367978572845","0.07909367978572845","0.07909367978572845"
"64470","322347","322347","322347","0.08381582796573639","0.08381582796573639","0.08381582796573639"
"64473","322362","322362","322362","0.11419185996055603","0.11419185996055603","0.11419185996055603"
"64482","322407","322407","322407","0.16201290488243103","0.16201290488243103","0.16201290488243103"
"64507","322532","322532","322532","0.046208783984184265","0.046208783984184265","0.046208783984184265"
"64528","322637","322637","322637","0.14171013236045837","0.14171013236045837","0.14171013236045837"
"64538","322687","322687","322687","0.2569909691810608","0.2569909691810608","0.2569909691810608"
"64557","322782","322782","322782","0.3887771964073181","0.3887771964073181","0.3887771964073181"
"64562","322807","322807","322807","0.1372692883014679","0.1372692883014679","0.1372692883014679"
"64564","322817","322817","322817","0.09781210869550705","0.09781210869550705","0.09781210869550705"
"64600","322997","322997","322997","0.1966572403907776","0.1966572403907776","0.1966572403907776"
"64627","323132","323132","323132","0.17093420028686523","0.17093420028686523","0.17093420028686523"
"64652","323257","323257","323257","0.2931467890739441","0.2931467890739441","0.2931467890739441"
"64678","323387","323387","323387","0.12341310828924179","0.12341310828924179","0.12341310828924179"
"64683","323412","323412","323412","0.15771420300006866","0.15771420300006866","0.15771420300006866"
"64686","323427","323427","323427","0.2487538903951645","0.2487538903951645","0.2487538903951645"
"64701","323502","323502","323502","0.08187349140644073","0.08187349140644073","0.08187349140644073"
"64736","323677","323677","323677","0.21055728197097778","0.21055728197097778","0.21055728197097778"
"64746","323727","323727","323727","0.16195783019065857","0.16195783019065857","0.16195783019065857"
"64750","323747","323747","323747","0.1623292863368988","0.1623292863368988","0.1623292863368988"
"64761","323802","323802","323802","0.2868393063545227","0.2868393063545227","0.2868393063545227"
"64778","323887","323887","323887","0.2875818908214569","0.2875818908214569","0.2875818908214569"
"64781","323902","323902","323902","0.19044557213783264","0.19044557213783264","0.19044557213783264"
"64792","323957","323957","323957","0.2518927752971649","0.2518927752971649","0.2518927752971649"
"64810","324047","324047","324047","0.22669291496276855","0.22669291496276855","0.22669291496276855"
"64824","324117","324117","324117","0.17464086413383484","0.17464086413383484","0.17464086413383484"
"64845","324222","324222","324222","0.18696483969688416","0.18696483969688416","0.18696483969688416"
"64858","324287","324287","324287","0.10353812575340271","0.10353812575340271","0.10353812575340271"
"64862","324307","324307","324307","0.3539538085460663","0.3539538085460663","0.3539538085460663"
"64868","324337","324337","324337","0.166693776845932","0.166693776845932","0.166693776845932"
"64877","324382","324382","324382","0.42303597927093506","0.42303597927093506","0.42303597927093506"
"64878","324387","324387","324387","0.12006700038909912","0.12006700038909912","0.12006700038909912"
"64944","324717","324717","324717","0.27809786796569824","0.27809786796569824","0.27809786796569824"
"64956","324777","324777","324777","0.12779873609542847","0.12779873609542847","0.12779873609542847"
"64959","324792","324792","324792","0.09924159944057465","0.09924159944057465","0.09924159944057465"
"64961","324802","324802","324802","0.32747411727905273","0.32747411727905273","0.32747411727905273"
"64998","324987","324987","324987","0.2510865330696106","0.2510865330696106","0.2510865330696106"
"65003","325012","325012","325012","0.5790546536445618","0.5790546536445618","0.5790546536445618"
"65019","325092","325092","325092","0.23018968105316162","0.23018968105316162","0.23018968105316162"
"65021","325102","325102","325102","0.08309666812419891","0.08309666812419891","0.08309666812419891"
"65035","325172","325172","325172","0.04474436119198799","0.04474436119198799","0.04474436119198799"
"65037","325182","325182","325182","0.11612072587013245","0.11612072587013245","0.11612072587013245"
"65052","325257","325257","325257","0.21289262175559998","0.21289262175559998","0.21289262175559998"
"65072","325357","325357","325357","0.12740351259708405","0.12740351259708405","0.12740351259708405"
"65086","325427","325427","325427","0.3751271963119507","0.3751271963119507","0.3751271963119507"
"65112","325557","325557","325557","0.08184970170259476","0.08184970170259476","0.08184970170259476"
"65150","325747","325747","325747","0.27565741539001465","0.27565741539001465","0.27565741539001465"
"65180","325897","325897","325897","0.34989500045776367","0.34989500045776367","0.34989500045776367"
"65209","326042","326042","326042","0.16808994114398956","0.16808994114398956","0.16808994114398956"
"65237","326182","326182","326182","0.12415426969528198","0.12415426969528198","0.12415426969528198"
"65238","326187","326187","326187","0.07532303035259247","0.07532303035259247","0.07532303035259247"
"65256","326277","326277","326277","0.09619539231061935","0.09619539231061935","0.09619539231061935"
"65258","326287","326287","326287","0.22008328139781952","0.22008328139781952","0.22008328139781952"
"65313","326562","326562","326562","0.09936676174402237","0.09936676174402237","0.09936676174402237"
"65335","326672","326672","326672","0.1101936548948288","0.1101936548948288","0.1101936548948288"
"65341","326702","326702","326702","0.4397522509098053","0.4397522509098053","0.4397522509098053"
"65371","326852","326852","326852","0.6038661003112793","0.6038661003112793","0.6038661003112793"
"65384","326917","326917","326917","0.4534950852394104","0.4534950852394104","0.4534950852394104"
"65386","326927","326927","326927","0.5686243772506714","0.5686243772506714","0.5686243772506714"
"65400","326997","326997","326997","0.20647118985652924","0.20647118985652924","0.20647118985652924"
"65420","327097","327097","327097","0.6018001437187195","0.6018001437187195","0.6018001437187195"
"65428","327137","327137","327137","0.5399342775344849","0.5399342775344849","0.5399342775344849"
"65464","327317","327317","327317","0.14530616998672485","0.14530616998672485","0.14530616998672485"
"65471","327352","327352","327352","0.16429384052753448","0.16429384052753448","0.16429384052753448"
"65476","327377","327377","327377","0.2256576418876648","0.2256576418876648","0.2256576418876648"
"65481","327402","327402","327402","0.36119669675827026","0.36119669675827026","0.36119669675827026"
"65486","327427","327427","327427","0.3349151015281677","0.3349151015281677","0.3349151015281677"
"65489","327442","327442","327442","0.2762255072593689","0.2762255072593689","0.2762255072593689"
"65504","327517","327517","327517","0.41834908723831177","0.41834908723831177","0.41834908723831177"
"65505","327522","327522","327522","0.13062380254268646","0.13062380254268646","0.13062380254268646"
"65506","327527","327527","327527","0.48400458693504333","0.48400458693504333","0.48400458693504333"
"65510","327547","327547","327547","0.6253539323806763","0.6253539323806763","0.6253539323806763"
"65524","327617","327617","327617","0.23209558427333832","0.23209558427333832","0.23209558427333832"
"65526","327627","327627","327627","0.07092608511447906","0.07092608511447906","0.07092608511447906"
"65528","327637","327637","327637","0.45213255286216736","0.45213255286216736","0.45213255286216736"
"65533","327662","327662","327662","0.23171427845954895","0.23171427845954895","0.23171427845954895"
"65545","327722","327722","327722","0.2531927824020386","0.2531927824020386","0.2531927824020386"
"65547","327732","327732","327732","0.3721265494823456","0.3721265494823456","0.3721265494823456"
"65553","327762","327762","327762","0.3605136275291443","0.3605136275291443","0.3605136275291443"
"65567","327832","327832","327832","0.142205148935318","0.142205148935318","0.142205148935318"
"65568","327837","327837","327837","0.13533097505569458","0.13533097505569458","0.13533097505569458"
"65580","327897","327897","327897","0.47001731395721436","0.47001731395721436","0.47001731395721436"
"65600","327997","327997","327997","0.06445343792438507","0.06445343792438507","0.06445343792438507"
"65607","328032","328032","328032","0.14361801743507385","0.14361801743507385","0.14361801743507385"
"65640","328197","328197","328197","0.26100847125053406","0.26100847125053406","0.26100847125053406"
"65671","328352","328352","328352","0.14522454142570496","0.14522454142570496","0.14522454142570496"
"65676","328377","328377","328377","0.4280244708061218","0.4280244708061218","0.4280244708061218"
"65689","328442","328442","328442","0.1839943826198578","0.1839943826198578","0.1839943826198578"
"65711","328552","328552","328552","0.3521827459335327","0.3521827459335327","0.3521827459335327"
"65713","328562","328562","328562","0.07459911704063416","0.07459911704063416","0.07459911704063416"
"65714","328567","328567","328567","0.5739459991455078","0.5739459991455078","0.5739459991455078"
"65716","328577","328577","328577","0.08980684727430344","0.08980684727430344","0.08980684727430344"
"65717","328582","328582","328582","0.34611764550209045","0.34611764550209045","0.34611764550209045"
"65727","328632","328632","328632","0.0882919579744339","0.0882919579744339","0.0882919579744339"
"65754","328767","328767","328767","0.26862749457359314","0.26862749457359314","0.26862749457359314"
"65766","328827","328827","328827","0.37102824449539185","0.37102824449539185","0.37102824449539185"
"65816","329077","329077","329077","0.47650063037872314","0.47650063037872314","0.47650063037872314"
"65820","329097","329097","329097","0.31578049063682556","0.31578049063682556","0.31578049063682556"
"65822","329107","329107","329107","0.19551178812980652","0.19551178812980652","0.19551178812980652"
"65840","329197","329197","329197","0.1435665488243103","0.1435665488243103","0.1435665488243103"
"65844","329217","329217","329217","0.16602236032485962","0.16602236032485962","0.16602236032485962"
"65850","329247","329247","329247","0.10824167728424072","0.10824167728424072","0.10824167728424072"
"65861","329302","329302","329302","0.18751691281795502","0.18751691281795502","0.18751691281795502"
"65866","329327","329327","329327","0.12696100771427155","0.12696100771427155","0.12696100771427155"
"65883","329412","329412","329412","0.48988616466522217","0.48988616466522217","0.48988616466522217"
"65885","329422","329422","329422","0.41647595167160034","0.41647595167160034","0.41647595167160034"
"65901","329502","329502","329502","0.42008212208747864","0.42008212208747864","0.42008212208747864"
"65903","329512","329512","329512","0.7574847936630249","0.7574847936630249","0.7574847936630249"
"65923","329612","329612","329612","0.10930103063583374","0.10930103063583374","0.10930103063583374"
"65932","329657","329657","329657","0.2989150285720825","0.2989150285720825","0.2989150285720825"
"65957","329782","329782","329782","0.3056059181690216","0.3056059181690216","0.3056059181690216"
"65961","329802","329802","329802","0.19127371907234192","0.19127371907234192","0.19127371907234192"
"65979","329892","329892","329892","0.47105371952056885","0.47105371952056885","0.47105371952056885"
"65996","329977","329977","329977","0.29571062326431274","0.29571062326431274","0.29571062326431274"
"66006","330027","330027","330027","0.3672724664211273","0.3672724664211273","0.3672724664211273"
"66009","330042","330042","330042","0.1037227213382721","0.1037227213382721","0.1037227213382721"
"66011","330052","330052","330052","0.1289467215538025","0.1289467215538025","0.1289467215538025"
"66018","330087","330087","330087","0.2975912094116211","0.2975912094116211","0.2975912094116211"
"66020","330097","330097","330097","0.05858849361538887","0.05858849361538887","0.05858849361538887"
"66026","330127","330127","330127","0.08739559352397919","0.08739559352397919","0.08739559352397919"
"66034","330167","330167","330167","0.07450146973133087","0.07450146973133087","0.07450146973133087"
"66041","330202","330202","330202","0.1517379879951477","0.1517379879951477","0.1517379879951477"
"66070","330347","330347","330347","0.5492748022079468","0.5492748022079468","0.5492748022079468"
"66090","330447","330447","330447","0.10831999033689499","0.10831999033689499","0.10831999033689499"
"66091","330452","330452","330452","0.6472960114479065","0.6472960114479065","0.6472960114479065"
"66094","330467","330467","330467","0.4253949820995331","0.4253949820995331","0.4253949820995331"
"66106","330527","330527","330527","0.5082952976226807","0.5082952976226807","0.5082952976226807"
"66123","330612","330612","330612","0.13219861686229706","0.13219861686229706","0.13219861686229706"
"66130","330647","330647","330647","0.1659630686044693","0.1659630686044693","0.1659630686044693"
"66135","330672","330672","330672","0.10622932016849518","0.10622932016849518","0.10622932016849518"
"66169","330842","330842","330842","0.1696811318397522","0.1696811318397522","0.1696811318397522"
"66175","330872","330872","330872","0.7910822629928589","0.7910822629928589","0.7910822629928589"
"66182","330907","330907","330907","0.09096495807170868","0.09096495807170868","0.09096495807170868"
"66184","330917","330917","330917","0.24359029531478882","0.24359029531478882","0.24359029531478882"
"66198","330987","330987","330987","0.15291136503219604","0.15291136503219604","0.15291136503219604"
"66226","331127","331127","331127","0.45552343130111694","0.45552343130111694","0.45552343130111694"
"66243","331212","331212","331212","0.15644624829292297","0.15644624829292297","0.15644624829292297"
"66260","331297","331297","331297","0.6016780734062195","0.6016780734062195","0.6016780734062195"
"66277","331382","331382","331382","0.24300652742385864","0.24300652742385864","0.24300652742385864"
"66279","331392","331392","331392","0.12523765861988068","0.12523765861988068","0.12523765861988068"
"66283","331412","331412","331412","0.13197271525859833","0.13197271525859833","0.13197271525859833"
"66284","331417","331417","331417","0.1387607753276825","0.1387607753276825","0.1387607753276825"
"66295","331472","331472","331472","0.22857347130775452","0.22857347130775452","0.22857347130775452"
"66298","331487","331487","331487","0.07611370086669922","0.07611370086669922","0.07611370086669922"
"66300","331497","331497","331497","0.0847824215888977","0.0847824215888977","0.0847824215888977"
"66328","331637","331637","331637","0.35390162467956543","0.35390162467956543","0.35390162467956543"
"66334","331667","331667","331667","0.10010669380426407","0.10010669380426407","0.10010669380426407"
"66342","331707","331707","331707","0.21347035467624664","0.21347035467624664","0.21347035467624664"
"66347","331732","331732","331732","0.141583651304245","0.141583651304245","0.141583651304245"
"66360","331797","331797","331797","0.1032102033495903","0.1032102033495903","0.1032102033495903"
"66374","331867","331867","331867","0.11841528862714767","0.11841528862714767","0.11841528862714767"
"66380","331897","331897","331897","0.12037013471126556","0.12037013471126556","0.12037013471126556"
"66391","331952","331952","331952","0.20421914756298065","0.20421914756298065","0.20421914756298065"
"66395","331972","331972","331972","0.2400657832622528","0.2400657832622528","0.2400657832622528"
"66398","331987","331987","331987","0.2791801691055298","0.2791801691055298","0.2791801691055298"
"66408","332037","332037","332037","0.1486421525478363","0.1486421525478363","0.1486421525478363"
"66414","332067","332067","332067","0.17306697368621826","0.17306697368621826","0.17306697368621826"
"66431","332152","332152","332152","0.3563319742679596","0.3563319742679596","0.3563319742679596"
"66439","332192","332192","332192","0.20934343338012695","0.20934343338012695","0.20934343338012695"
"66445","332222","332222","332222","0.14273466169834137","0.14273466169834137","0.14273466169834137"
"66480","332397","332397","332397","0.6191058158874512","0.6191058158874512","0.6191058158874512"
"66481","332402","332402","332402","0.07556221634149551","0.07556221634149551","0.07556221634149551"
"66485","332422","332422","332422","0.1790582239627838","0.1790582239627838","0.1790582239627838"
"66499","332492","332492","332492","0.4276597499847412","0.4276597499847412","0.4276597499847412"
"66502","332507","332507","332507","0.0952359139919281","0.0952359139919281","0.0952359139919281"
"66504","332517","332517","332517","0.15572863817214966","0.15572863817214966","0.15572863817214966"
"66521","332602","332602","332602","0.1584194451570511","0.1584194451570511","0.1584194451570511"
"66535","332672","332672","332672","0.3982492685317993","0.3982492685317993","0.3982492685317993"
"66539","332692","332692","332692","0.09541548788547516","0.09541548788547516","0.09541548788547516"
"66576","332877","332877","332877","0.1724289357662201","0.1724289357662201","0.1724289357662201"
"66581","332902","332902","332902","0.13582055270671844","0.13582055270671844","0.13582055270671844"
"66590","332947","332947","332947","0.2258826345205307","0.2258826345205307","0.2258826345205307"
"66591","332952","332952","332952","0.09170516580343246","0.09170516580343246","0.09170516580343246"
"66638","333187","333187","333187","0.1082085445523262","0.1082085445523262","0.1082085445523262"
"66647","333232","333232","333232","0.22717556357383728","0.22717556357383728","0.22717556357383728"
"66648","333237","333237","333237","0.4481150507926941","0.4481150507926941","0.4481150507926941"
"66649","333242","333242","333242","0.3428753912448883","0.3428753912448883","0.3428753912448883"
"66654","333267","333267","333267","0.1714003086090088","0.1714003086090088","0.1714003086090088"
"66672","333357","333357","333357","0.0891471803188324","0.0891471803188324","0.0891471803188324"
"66678","333387","333387","333387","0.2977704703807831","0.2977704703807831","0.2977704703807831"
"66683","333412","333412","333412","0.08249986916780472","0.08249986916780472","0.08249986916780472"
"66695","333472","333472","333472","0.40583205223083496","0.40583205223083496","0.40583205223083496"
"66704","333517","333517","333517","0.18245884776115417","0.18245884776115417","0.18245884776115417"
"66717","333582","333582","333582","0.13999667763710022","0.13999667763710022","0.13999667763710022"
"66720","333597","333597","333597","0.12692509591579437","0.12692509591579437","0.12692509591579437"
"66770","333847","333847","333847","0.34830135107040405","0.34830135107040405","0.34830135107040405"
"66776","333877","333877","333877","0.4287884831428528","0.4287884831428528","0.4287884831428528"
"66777","333882","333882","333882","0.21807128190994263","0.21807128190994263","0.21807128190994263"
"66782","333907","333907","333907","0.1723141074180603","0.1723141074180603","0.1723141074180603"
"66790","333947","333947","333947","0.11019991338253021","0.11019991338253021","0.11019991338253021"
"66797","333982","333982","333982","0.21865230798721313","0.21865230798721313","0.21865230798721313"
"66844","334217","334217","334217","0.2729085683822632","0.2729085683822632","0.2729085683822632"
"66863","334312","334312","334312","0.1853295862674713","0.1853295862674713","0.1853295862674713"
"66866","334327","334327","334327","0.2757312059402466","0.2757312059402466","0.2757312059402466"
"66870","334347","334347","334347","0.1822478175163269","0.1822478175163269","0.1822478175163269"
"66889","334442","334442","334442","0.17355230450630188","0.17355230450630188","0.17355230450630188"
"66894","334467","334467","334467","0.21220660209655762","0.21220660209655762","0.21220660209655762"
"66910","334547","334547","334547","0.07413753122091293","0.07413753122091293","0.07413753122091293"
"66917","334582","334582","334582","0.37616783380508423","0.37616783380508423","0.37616783380508423"
"66945","334722","334722","334722","0.15481360256671906","0.15481360256671906","0.15481360256671906"
"66947","334732","334732","334732","0.34620201587677","0.34620201587677","0.34620201587677"
"66970","334847","334847","334847","0.48978936672210693","0.48978936672210693","0.48978936672210693"
"66982","334907","334907","334907","0.20406921207904816","0.20406921207904816","0.20406921207904816"
"66992","334957","334957","334957","0.4548500180244446","0.4548500180244446","0.4548500180244446"
"67017","335082","335082","335082","0.26973962783813477","0.26973962783813477","0.26973962783813477"
"67023","335112","335112","335112","0.4106179177761078","0.4106179177761078","0.4106179177761078"
"67086","335427","335427","335427","0.0822826400399208","0.0822826400399208","0.0822826400399208"
"67088","335437","335437","335437","0.21635770797729492","0.21635770797729492","0.21635770797729492"
"67097","335482","335482","335482","0.074730284512043","0.074730284512043","0.074730284512043"
"67120","335597","335597","335597","0.150040864944458","0.150040864944458","0.150040864944458"
"67122","335607","335607","335607","0.1443200409412384","0.1443200409412384","0.1443200409412384"
"67137","335682","335682","335682","0.24669422209262848","0.24669422209262848","0.24669422209262848"
"67141","335702","335702","335702","0.19887882471084595","0.19887882471084595","0.19887882471084595"
"67146","335727","335727","335727","0.13931657373905182","0.13931657373905182","0.13931657373905182"
"67182","335907","335907","335907","0.2880558967590332","0.2880558967590332","0.2880558967590332"
"67186","335927","335927","335927","0.39396727085113525","0.39396727085113525","0.39396727085113525"
"67202","336007","336007","336007","0.3609118163585663","0.3609118163585663","0.3609118163585663"
"67205","336022","336022","336022","0.3031432032585144","0.3031432032585144","0.3031432032585144"
"67207","336032","336032","336032","0.25349199771881104","0.25349199771881104","0.25349199771881104"
"67216","336077","336077","336077","0.12914378941059113","0.12914378941059113","0.12914378941059113"
"67219","336092","336092","336092","0.08196387439966202","0.08196387439966202","0.08196387439966202"
"67224","336117","336117","336117","0.10416369140148163","0.10416369140148163","0.10416369140148163"
"67230","336147","336147","336147","0.09269192814826965","0.09269192814826965","0.09269192814826965"
"67233","336162","336162","336162","0.22839941084384918","0.22839941084384918","0.22839941084384918"
"67257","336282","336282","336282","0.10591606795787811","0.10591606795787811","0.10591606795787811"
"67278","336387","336387","336387","0.22345606982707977","0.22345606982707977","0.22345606982707977"
"67294","336467","336467","336467","0.3925408720970154","0.3925408720970154","0.3925408720970154"
"67325","336622","336622","336622","0.3648156225681305","0.3648156225681305","0.3648156225681305"
"67338","336687","336687","336687","0.1115763857960701","0.1115763857960701","0.1115763857960701"
"67380","336897","336897","336897","0.07470708340406418","0.07470708340406418","0.07470708340406418"
"67381","336902","336902","336902","0.28490567207336426","0.28490567207336426","0.28490567207336426"
"67395","336972","336972","336972","0.4855382740497589","0.4855382740497589","0.4855382740497589"
"67398","336987","336987","336987","0.1306760460138321","0.1306760460138321","0.1306760460138321"
"67442","337207","337207","337207","0.0704406127333641","0.0704406127333641","0.0704406127333641"
"67455","337272","337272","337272","0.21732500195503235","0.21732500195503235","0.21732500195503235"
"67476","337377","337377","337377","0.29852795600891113","0.29852795600891113","0.29852795600891113"
"67537","337682","337682","337682","0.10103468596935272","0.10103468596935272","0.10103468596935272"
"67542","337707","337707","337707","0.15856055915355682","0.15856055915355682","0.15856055915355682"
"67561","337802","337802","337802","0.08586994558572769","0.08586994558572769","0.08586994558572769"
"67577","337882","337882","337882","0.09663811326026917","0.09663811326026917","0.09663811326026917"
"67588","337937","337937","337937","0.2758598327636719","0.2758598327636719","0.2758598327636719"
"67603","338012","338012","338012","0.055246587842702866","0.055246587842702866","0.055246587842702866"
"67611","338052","338052","338052","0.1264442503452301","0.1264442503452301","0.1264442503452301"
"67615","338072","338072","338072","0.16727282106876373","0.16727282106876373","0.16727282106876373"
"67626","338127","338127","338127","0.17176520824432373","0.17176520824432373","0.17176520824432373"
"67643","338212","338212","338212","0.30012059211730957","0.30012059211730957","0.30012059211730957"
"67649","338242","338242","338242","0.2649308741092682","0.2649308741092682","0.2649308741092682"
"67653","338262","338262","338262","0.17617522180080414","0.17617522180080414","0.17617522180080414"
"67674","338367","338367","338367","0.24909333884716034","0.24909333884716034","0.24909333884716034"
"67680","338397","338397","338397","0.12373480200767517","0.12373480200767517","0.12373480200767517"
"67682","338407","338407","338407","0.2864706516265869","0.2864706516265869","0.2864706516265869"
"67685","338422","338422","338422","0.06326828896999359","0.06326828896999359","0.06326828896999359"
"67693","338462","338462","338462","0.20198719203472137","0.20198719203472137","0.20198719203472137"
"67718","338587","338587","338587","0.14427955448627472","0.14427955448627472","0.14427955448627472"
"67724","338617","338617","338617","0.17994172871112823","0.17994172871112823","0.17994172871112823"
"67727","338632","338632","338632","0.11751674115657806","0.11751674115657806","0.11751674115657806"
"67730","338647","338647","338647","0.17453405261039734","0.17453405261039734","0.17453405261039734"
"67742","338707","338707","338707","0.1112203523516655","0.1112203523516655","0.1112203523516655"
"67745","338722","338722","338722","0.05508041754364967","0.05508041754364967","0.05508041754364967"
"67750","338747","338747","338747","0.15809977054595947","0.15809977054595947","0.15809977054595947"
"67756","338777","338777","338777","0.04794931039214134","0.04794931039214134","0.04794931039214134"
"67757","338782","338782","338782","0.2829856276512146","0.2829856276512146","0.2829856276512146"
"67758","338787","338787","338787","0.18889287114143372","0.18889287114143372","0.18889287114143372"
"67770","338847","338847","338847","0.08609820157289505","0.08609820157289505","0.08609820157289505"
"67780","338897","338897","338897","0.10711884498596191","0.10711884498596191","0.10711884498596191"
"67817","339082","339082","339082","0.10634350776672363","0.10634350776672363","0.10634350776672363"
"67823","339112","339112","339112","0.2277490347623825","0.2277490347623825","0.2277490347623825"
"67873","339362","339362","339362","0.38903653621673584","0.38903653621673584","0.38903653621673584"
"67876","339377","339377","339377","0.08698683232069016","0.08698683232069016","0.08698683232069016"
"67895","339472","339472","339472","0.31753042340278625","0.31753042340278625","0.31753042340278625"
"67904","339517","339517","339517","0.05306605249643326","0.05306605249643326","0.05306605249643326"
"67913","339562","339562","339562","0.17582997679710388","0.17582997679710388","0.17582997679710388"
"67920","339597","339597","339597","0.13272354006767273","0.13272354006767273","0.13272354006767273"
"67970","339847","339847","339847","0.054327789694070816","0.054327789694070816","0.054327789694070816"
"67975","339872","339872","339872","0.19423216581344604","0.19423216581344604","0.19423216581344604"
"67982","339907","339907","339907","0.7372578382492065","0.7372578382492065","0.7372578382492065"
"67991","339952","339952","339952","0.3034607768058777","0.3034607768058777","0.3034607768058777"
"67995","339972","339972","339972","0.23385097086429596","0.23385097086429596","0.23385097086429596"
"68008","340037","340037","340037","0.3560224771499634","0.3560224771499634","0.3560224771499634"
"68021","340102","340102","340102","0.1371370553970337","0.1371370553970337","0.1371370553970337"
"68035","340172","340172","340172","0.12172991782426834","0.12172991782426834","0.12172991782426834"
"68036","340177","340177","340177","0.1845376342535019","0.1845376342535019","0.1845376342535019"
"68041","340202","340202","340202","0.11415815353393555","0.11415815353393555","0.11415815353393555"
"68042","340207","340207","340207","0.1700291633605957","0.1700291633605957","0.1700291633605957"
"68054","340267","340267","340267","0.5090469717979431","0.5090469717979431","0.5090469717979431"
