"step","run-multi-task-debiasing-separate-logits - _step","run-multi-task-debiasing-separate-logits - _step__MIN","run-multi-task-debiasing-separate-logits - _step__MAX","run-multi-task-debiasing-separate-logits - Click loss","run-multi-task-debiasing-separate-logits - Click loss__MIN","run-multi-task-debiasing-separate-logits - Click loss__MAX"
"77326","386626","386626","386626","0.22992372512817383","0.22992372512817383","0.22992372512817383"
"77328","386636","386636","386636","0.19470927119255066","0.19470927119255066","0.19470927119255066"
"77339","386691","386691","386691","0.11317047476768494","0.11317047476768494","0.11317047476768494"
"77345","386721","386721","386721","0.44916433095932007","0.44916433095932007","0.44916433095932007"
"77365","386821","386821","386821","0.4366116225719452","0.4366116225719452","0.4366116225719452"
"77382","386906","386906","386906","0.17846298217773438","0.17846298217773438","0.17846298217773438"
"77389","386941","386941","386941","0.14384602010250092","0.14384602010250092","0.14384602010250092"
"77401","387001","387001","387001","0.18054892122745514","0.18054892122745514","0.18054892122745514"
"77413","387061","387061","387061","0.21805056929588318","0.21805056929588318","0.21805056929588318"
"77442","387206","387206","387206","0.10030903667211533","0.10030903667211533","0.10030903667211533"
"77445","387221","387221","387221","0.14781439304351807","0.14781439304351807","0.14781439304351807"
"77480","387396","387396","387396","0.16349583864212036","0.16349583864212036","0.16349583864212036"
"77502","387506","387506","387506","0.33177420496940613","0.33177420496940613","0.33177420496940613"
"77506","387526","387526","387526","0.35203811526298523","0.35203811526298523","0.35203811526298523"
"77524","387616","387616","387616","0.14998427033424377","0.14998427033424377","0.14998427033424377"
"77526","387626","387626","387626","0.14742454886436462","0.14742454886436462","0.14742454886436462"
"77528","387636","387636","387636","0.1606711447238922","0.1606711447238922","0.1606711447238922"
"77536","387676","387676","387676","0.20310774445533752","0.20310774445533752","0.20310774445533752"
"77553","387761","387761","387761","0.4251212477684021","0.4251212477684021","0.4251212477684021"
"77566","387826","387826","387826","0.07707363367080688","0.07707363367080688","0.07707363367080688"
"77579","387891","387891","387891","0.17873558402061462","0.17873558402061462","0.17873558402061462"
"77588","387936","387936","387936","0.23609106242656708","0.23609106242656708","0.23609106242656708"
"77589","387941","387941","387941","0.33305224776268005","0.33305224776268005","0.33305224776268005"
"77601","388001","388001","388001","0.1668298989534378","0.1668298989534378","0.1668298989534378"
"77617","388081","388081","388081","0.24434956908226013","0.24434956908226013","0.24434956908226013"
"77621","388101","388101","388101","0.16475294530391693","0.16475294530391693","0.16475294530391693"
"77623","388111","388111","388111","0.20595626533031464","0.20595626533031464","0.20595626533031464"
"77668","388336","388336","388336","0.18829700350761414","0.18829700350761414","0.18829700350761414"
"77678","388386","388386","388386","0.11594799160957336","0.11594799160957336","0.11594799160957336"
"77690","388446","388446","388446","0.5559162497520447","0.5559162497520447","0.5559162497520447"
"77697","388481","388481","388481","0.13359633088111877","0.13359633088111877","0.13359633088111877"
"77717","388581","388581","388581","0.3272963762283325","0.3272963762283325","0.3272963762283325"
"77722","388606","388606","388606","0.17629610002040863","0.17629610002040863","0.17629610002040863"
"77726","388626","388626","388626","0.16206258535385132","0.16206258535385132","0.16206258535385132"
"77728","388636","388636","388636","0.3016875386238098","0.3016875386238098","0.3016875386238098"
"77746","388726","388726","388726","0.10912281274795532","0.10912281274795532","0.10912281274795532"
"77763","388811","388811","388811","0.24591778218746185","0.24591778218746185","0.24591778218746185"
"77769","388841","388841","388841","0.20887491106987","0.20887491106987","0.20887491106987"
"77777","388881","388881","388881","0.20597681403160095","0.20597681403160095","0.20597681403160095"
"77781","388901","388901","388901","0.10773114860057831","0.10773114860057831","0.10773114860057831"
"77806","389026","389026","389026","0.14917553961277008","0.14917553961277008","0.14917553961277008"
"77816","389076","389076","389076","0.2040466070175171","0.2040466070175171","0.2040466070175171"
"77817","389081","389081","389081","0.09656064957380295","0.09656064957380295","0.09656064957380295"
"77819","389091","389091","389091","0.11883414536714554","0.11883414536714554","0.11883414536714554"
"77824","389116","389116","389116","0.35841283202171326","0.35841283202171326","0.35841283202171326"
"77836","389176","389176","389176","0.34806591272354126","0.34806591272354126","0.34806591272354126"
"77893","389461","389461","389461","0.10955778509378433","0.10955778509378433","0.10955778509378433"
"77894","389466","389466","389466","0.2583070695400238","0.2583070695400238","0.2583070695400238"
"77917","389581","389581","389581","0.3079293668270111","0.3079293668270111","0.3079293668270111"
"77929","389641","389641","389641","0.15446710586547852","0.15446710586547852","0.15446710586547852"
"77935","389671","389671","389671","0.16478905081748962","0.16478905081748962","0.16478905081748962"
"77939","389691","389691","389691","0.2771957516670227","0.2771957516670227","0.2771957516670227"
"77942","389706","389706","389706","0.26882970333099365","0.26882970333099365","0.26882970333099365"
"77946","389726","389726","389726","0.506587028503418","0.506587028503418","0.506587028503418"
"77980","389896","389896","389896","0.37230828404426575","0.37230828404426575","0.37230828404426575"
"77997","389981","389981","389981","0.20695742964744568","0.20695742964744568","0.20695742964744568"
"78008","390036","390036","390036","0.2712540328502655","0.2712540328502655","0.2712540328502655"
"78012","390056","390056","390056","0.11153481900691986","0.11153481900691986","0.11153481900691986"
"78040","390196","390196","390196","0.22945404052734375","0.22945404052734375","0.22945404052734375"
"78045","390221","390221","390221","0.4482566714286804","0.4482566714286804","0.4482566714286804"
"78050","390246","390246","390246","0.22881057858467102","0.22881057858467102","0.22881057858467102"
"78054","390266","390266","390266","0.21171686053276062","0.21171686053276062","0.21171686053276062"
"78065","390321","390321","390321","0.13833864033222198","0.13833864033222198","0.13833864033222198"
"78070","390346","390346","390346","0.2897418737411499","0.2897418737411499","0.2897418737411499"
"78086","390426","390426","390426","0.3826853036880493","0.3826853036880493","0.3826853036880493"
"78094","390466","390466","390466","0.11374417692422867","0.11374417692422867","0.11374417692422867"
"78129","390641","390641","390641","0.201846182346344","0.201846182346344","0.201846182346344"
"78150","390746","390746","390746","0.0915655866265297","0.0915655866265297","0.0915655866265297"
"78167","390831","390831","390831","0.1106056198477745","0.1106056198477745","0.1106056198477745"
"78188","390936","390936","390936","0.14393508434295654","0.14393508434295654","0.14393508434295654"
"78218","391086","391086","391086","0.18331001698970795","0.18331001698970795","0.18331001698970795"
"78220","391096","391096","391096","0.09029585123062134","0.09029585123062134","0.09029585123062134"
"78237","391181","391181","391181","0.1991351842880249","0.1991351842880249","0.1991351842880249"
"78243","391211","391211","391211","0.30267971754074097","0.30267971754074097","0.30267971754074097"
"78245","391221","391221","391221","0.11535429209470749","0.11535429209470749","0.11535429209470749"
"78271","391351","391351","391351","0.21959111094474792","0.21959111094474792","0.21959111094474792"
"78301","391501","391501","391501","0.2285231053829193","0.2285231053829193","0.2285231053829193"
"78305","391521","391521","391521","0.12381380796432495","0.12381380796432495","0.12381380796432495"
"78309","391541","391541","391541","0.2711571753025055","0.2711571753025055","0.2711571753025055"
"78314","391566","391566","391566","0.20861481130123138","0.20861481130123138","0.20861481130123138"
"78332","391656","391656","391656","0.2612426280975342","0.2612426280975342","0.2612426280975342"
"78372","391856","391856","391856","0.21786810457706451","0.21786810457706451","0.21786810457706451"
"78414","392066","392066","392066","0.28384578227996826","0.28384578227996826","0.28384578227996826"
"78427","392131","392131","392131","0.15702208876609802","0.15702208876609802","0.15702208876609802"
"78434","392166","392166","392166","0.2099500149488449","0.2099500149488449","0.2099500149488449"
"78438","392186","392186","392186","0.23007610440254211","0.23007610440254211","0.23007610440254211"
"78455","392271","392271","392271","0.17891700565814972","0.17891700565814972","0.17891700565814972"
"78467","392331","392331","392331","0.21076059341430664","0.21076059341430664","0.21076059341430664"
"78471","392351","392351","392351","0.3485415577888489","0.3485415577888489","0.3485415577888489"
"78494","392466","392466","392466","0.3361918032169342","0.3361918032169342","0.3361918032169342"
"78503","392511","392511","392511","0.2481795996427536","0.2481795996427536","0.2481795996427536"
"78511","392551","392551","392551","0.2054581344127655","0.2054581344127655","0.2054581344127655"
"78541","392701","392701","392701","0.18828372657299042","0.18828372657299042","0.18828372657299042"
"78545","392721","392721","392721","0.16161692142486572","0.16161692142486572","0.16161692142486572"
"78560","392796","392796","392796","0.28370121121406555","0.28370121121406555","0.28370121121406555"
"78564","392816","392816","392816","0.13501432538032532","0.13501432538032532","0.13501432538032532"
"78581","392901","392901","392901","0.4970124363899231","0.4970124363899231","0.4970124363899231"
"78596","392976","392976","392976","0.2461177408695221","0.2461177408695221","0.2461177408695221"
"78597","392981","392981","392981","0.25485745072364807","0.25485745072364807","0.25485745072364807"
"78602","393006","393006","393006","0.2045484334230423","0.2045484334230423","0.2045484334230423"
"78622","393106","393106","393106","0.46488329768180847","0.46488329768180847","0.46488329768180847"
"78633","393161","393161","393161","0.11007827520370483","0.11007827520370483","0.11007827520370483"
"78635","393171","393171","393171","0.24807436764240265","0.24807436764240265","0.24807436764240265"
"78646","393226","393226","393226","0.3715246319770813","0.3715246319770813","0.3715246319770813"
"78649","393241","393241","393241","0.10511966794729233","0.10511966794729233","0.10511966794729233"
"78666","393326","393326","393326","0.1303536295890808","0.1303536295890808","0.1303536295890808"
"78673","393361","393361","393361","0.2858313322067261","0.2858313322067261","0.2858313322067261"
"78686","393426","393426","393426","0.3555905222892761","0.3555905222892761","0.3555905222892761"
"78690","393446","393446","393446","0.28394097089767456","0.28394097089767456","0.28394097089767456"
"78697","393481","393481","393481","0.3090441823005676","0.3090441823005676","0.3090441823005676"
"78752","393756","393756","393756","0.239152729511261","0.239152729511261","0.239152729511261"
"78754","393766","393766","393766","0.19665838778018951","0.19665838778018951","0.19665838778018951"
"78770","393846","393846","393846","0.10676692426204681","0.10676692426204681","0.10676692426204681"
"78773","393861","393861","393861","0.14916753768920898","0.14916753768920898","0.14916753768920898"
"78774","393866","393866","393866","0.295845091342926","0.295845091342926","0.295845091342926"
"78784","393916","393916","393916","0.2415699064731598","0.2415699064731598","0.2415699064731598"
"78787","393931","393931","393931","0.17247602343559265","0.17247602343559265","0.17247602343559265"
"78790","393946","393946","393946","0.3088890016078949","0.3088890016078949","0.3088890016078949"
"78793","393961","393961","393961","0.08980295807123184","0.08980295807123184","0.08980295807123184"
"78804","394016","394016","394016","0.15435566008090973","0.15435566008090973","0.15435566008090973"
"78820","394096","394096","394096","0.16233986616134644","0.16233986616134644","0.16233986616134644"
"78827","394131","394131","394131","0.22679424285888672","0.22679424285888672","0.22679424285888672"
"78844","394216","394216","394216","0.5677385926246643","0.5677385926246643","0.5677385926246643"
"78845","394221","394221","394221","0.3821084499359131","0.3821084499359131","0.3821084499359131"
"78846","394226","394226","394226","0.2045716792345047","0.2045716792345047","0.2045716792345047"
"78886","394426","394426","394426","0.17907758057117462","0.17907758057117462","0.17907758057117462"
"78900","394496","394496","394496","0.09820635616779327","0.09820635616779327","0.09820635616779327"
"78906","394526","394526","394526","0.18986447155475616","0.18986447155475616","0.18986447155475616"
"78909","394541","394541","394541","0.2740328311920166","0.2740328311920166","0.2740328311920166"
"78921","394601","394601","394601","0.166866272687912","0.166866272687912","0.166866272687912"
"78933","394661","394661","394661","0.3141711354255676","0.3141711354255676","0.3141711354255676"
"78939","394691","394691","394691","0.2767259478569031","0.2767259478569031","0.2767259478569031"
"78941","394701","394701","394701","0.11007313430309296","0.11007313430309296","0.11007313430309296"
"79025","395121","395121","395121","0.3045806288719177","0.3045806288719177","0.3045806288719177"
"79038","395186","395186","395186","0.3040041923522949","0.3040041923522949","0.3040041923522949"
"79049","395241","395241","395241","0.42987579107284546","0.42987579107284546","0.42987579107284546"
"79061","395301","395301","395301","0.18621712923049927","0.18621712923049927","0.18621712923049927"
"79081","395401","395401","395401","0.1446763575077057","0.1446763575077057","0.1446763575077057"
"79121","395601","395601","395601","0.3198697566986084","0.3198697566986084","0.3198697566986084"
"79138","395686","395686","395686","0.3494890332221985","0.3494890332221985","0.3494890332221985"
"79163","395811","395811","395811","0.09636671096086502","0.09636671096086502","0.09636671096086502"
"79171","395851","395851","395851","0.3541094958782196","0.3541094958782196","0.3541094958782196"
"79172","395856","395856","395856","0.19456106424331665","0.19456106424331665","0.19456106424331665"
"79175","395871","395871","395871","0.24018234014511108","0.24018234014511108","0.24018234014511108"
"79178","395886","395886","395886","0.4974133372306824","0.4974133372306824","0.4974133372306824"
"79189","395941","395941","395941","0.20220604538917542","0.20220604538917542","0.20220604538917542"
"79233","396161","396161","396161","0.21135376393795013","0.21135376393795013","0.21135376393795013"
"79256","396276","396276","396276","0.20725291967391968","0.20725291967391968","0.20725291967391968"
"79281","396401","396401","396401","0.22250661253929138","0.22250661253929138","0.22250661253929138"
"79295","396471","396471","396471","0.12353718280792236","0.12353718280792236","0.12353718280792236"
"79309","396541","396541","396541","0.20837315917015076","0.20837315917015076","0.20837315917015076"
"79313","396561","396561","396561","0.13562607765197754","0.13562607765197754","0.13562607765197754"
"79316","396576","396576","396576","0.23703846335411072","0.23703846335411072","0.23703846335411072"
"79320","396596","396596","396596","0.18713057041168213","0.18713057041168213","0.18713057041168213"
"79327","396631","396631","396631","0.22733773291110992","0.22733773291110992","0.22733773291110992"
"79341","396701","396701","396701","0.18646761775016785","0.18646761775016785","0.18646761775016785"
"79355","396771","396771","396771","0.1741444170475006","0.1741444170475006","0.1741444170475006"
"79360","396796","396796","396796","0.1574738323688507","0.1574738323688507","0.1574738323688507"
"79372","396856","396856","396856","0.24716497957706451","0.24716497957706451","0.24716497957706451"
"79376","396876","396876","396876","0.2312180995941162","0.2312180995941162","0.2312180995941162"
"79389","396941","396941","396941","0.16882747411727905","0.16882747411727905","0.16882747411727905"
"79396","396976","396976","396976","0.1872323602437973","0.1872323602437973","0.1872323602437973"
"79397","396981","396981","396981","0.3616028428077698","0.3616028428077698","0.3616028428077698"
"79405","397021","397021","397021","0.2865316569805145","0.2865316569805145","0.2865316569805145"
"79407","397031","397031","397031","0.16613459587097168","0.16613459587097168","0.16613459587097168"
"79411","397051","397051","397051","0.28221675753593445","0.28221675753593445","0.28221675753593445"
"79419","397091","397091","397091","0.3697405457496643","0.3697405457496643","0.3697405457496643"
"79436","397176","397176","397176","0.20234858989715576","0.20234858989715576","0.20234858989715576"
"79440","397196","397196","397196","0.47826945781707764","0.47826945781707764","0.47826945781707764"
"79451","397251","397251","397251","0.1600143164396286","0.1600143164396286","0.1600143164396286"
"79456","397276","397276","397276","0.27151617407798767","0.27151617407798767","0.27151617407798767"
"79457","397281","397281","397281","0.1133871078491211","0.1133871078491211","0.1133871078491211"
"79462","397306","397306","397306","0.46608966588974","0.46608966588974","0.46608966588974"
"79465","397321","397321","397321","0.1923235058784485","0.1923235058784485","0.1923235058784485"
"79473","397361","397361","397361","0.1861819326877594","0.1861819326877594","0.1861819326877594"
"79479","397391","397391","397391","0.15990346670150757","0.15990346670150757","0.15990346670150757"
"79506","397526","397526","397526","0.20640242099761963","0.20640242099761963","0.20640242099761963"
"79508","397536","397536","397536","0.11958827078342438","0.11958827078342438","0.11958827078342438"
"79514","397566","397566","397566","0.07862284034490585","0.07862284034490585","0.07862284034490585"
"79519","397591","397591","397591","0.15824662148952484","0.15824662148952484","0.15824662148952484"
"79554","397766","397766","397766","0.2831448018550873","0.2831448018550873","0.2831448018550873"
"79568","397836","397836","397836","0.2392204850912094","0.2392204850912094","0.2392204850912094"
"79578","397886","397886","397886","0.14261513948440552","0.14261513948440552","0.14261513948440552"
"79580","397896","397896","397896","0.45490115880966187","0.45490115880966187","0.45490115880966187"
"79600","397996","397996","397996","0.3241626024246216","0.3241626024246216","0.3241626024246216"
"79607","398031","398031","398031","0.36448246240615845","0.36448246240615845","0.36448246240615845"
"79608","398036","398036","398036","0.24792617559432983","0.24792617559432983","0.24792617559432983"
"79617","398081","398081","398081","0.4015689194202423","0.4015689194202423","0.4015689194202423"
"79627","398131","398131","398131","0.25033557415008545","0.25033557415008545","0.25033557415008545"
"79636","398176","398176","398176","0.5861656069755554","0.5861656069755554","0.5861656069755554"
"79641","398201","398201","398201","0.2925879657268524","0.2925879657268524","0.2925879657268524"
"79668","398336","398336","398336","0.2633432149887085","0.2633432149887085","0.2633432149887085"
"79690","398446","398446","398446","0.14860576391220093","0.14860576391220093","0.14860576391220093"
"79709","398541","398541","398541","0.08622701466083527","0.08622701466083527","0.08622701466083527"
"79735","398671","398671","398671","0.21171270310878754","0.21171270310878754","0.21171270310878754"
"79756","398776","398776","398776","0.32185858488082886","0.32185858488082886","0.32185858488082886"
"79769","398841","398841","398841","0.15070778131484985","0.15070778131484985","0.15070778131484985"
"79771","398851","398851","398851","0.22533957660198212","0.22533957660198212","0.22533957660198212"
"79781","398901","398901","398901","0.17474468052387238","0.17474468052387238","0.17474468052387238"
"79791","398951","398951","398951","0.380327433347702","0.380327433347702","0.380327433347702"
"79794","398966","398966","398966","0.15865042805671692","0.15865042805671692","0.15865042805671692"
"79796","398976","398976","398976","0.2547362446784973","0.2547362446784973","0.2547362446784973"
"79798","398986","398986","398986","0.1514441967010498","0.1514441967010498","0.1514441967010498"
"79803","399011","399011","399011","0.11679300665855408","0.11679300665855408","0.11679300665855408"
"79825","399121","399121","399121","0.13707810640335083","0.13707810640335083","0.13707810640335083"
"79867","399331","399331","399331","0.348850816488266","0.348850816488266","0.348850816488266"
"79890","399446","399446","399446","0.2759539484977722","0.2759539484977722","0.2759539484977722"
"79919","399591","399591","399591","0.27264171838760376","0.27264171838760376","0.27264171838760376"
"79945","399721","399721","399721","0.19290758669376373","0.19290758669376373","0.19290758669376373"
"79947","399731","399731","399731","0.2224758416414261","0.2224758416414261","0.2224758416414261"
"79966","399826","399826","399826","0.12695276737213135","0.12695276737213135","0.12695276737213135"
"79970","399846","399846","399846","0.09504834562540054","0.09504834562540054","0.09504834562540054"
"80018","400086","400086","400086","0.19437533617019653","0.19437533617019653","0.19437533617019653"
"80058","400286","400286","400286","0.27784866094589233","0.27784866094589233","0.27784866094589233"
"80071","400351","400351","400351","0.3487274944782257","0.3487274944782257","0.3487274944782257"
"80093","400461","400461","400461","0.13672985136508942","0.13672985136508942","0.13672985136508942"
"80100","400496","400496","400496","0.4608851969242096","0.4608851969242096","0.4608851969242096"
"80107","400531","400531","400531","0.18771979212760925","0.18771979212760925","0.18771979212760925"
"80139","400691","400691","400691","0.19776447117328644","0.19776447117328644","0.19776447117328644"
"80142","400706","400706","400706","0.18183383345603943","0.18183383345603943","0.18183383345603943"
"80165","400821","400821","400821","0.20964935421943665","0.20964935421943665","0.20964935421943665"
"80174","400866","400866","400866","0.3700110614299774","0.3700110614299774","0.3700110614299774"
"80181","400901","400901","400901","0.20009639859199524","0.20009639859199524","0.20009639859199524"
"80189","400941","400941","400941","0.25990030169487","0.25990030169487","0.25990030169487"
"80221","401101","401101","401101","0.14631617069244385","0.14631617069244385","0.14631617069244385"
"80228","401136","401136","401136","0.2449871152639389","0.2449871152639389","0.2449871152639389"
"80230","401146","401146","401146","0.4214727580547333","0.4214727580547333","0.4214727580547333"
"80245","401221","401221","401221","0.2993506193161011","0.2993506193161011","0.2993506193161011"
"80267","401331","401331","401331","0.30516189336776733","0.30516189336776733","0.30516189336776733"
"80279","401391","401391","401391","0.29926788806915283","0.29926788806915283","0.29926788806915283"
"80281","401401","401401","401401","0.24323007464408875","0.24323007464408875","0.24323007464408875"
"80288","401436","401436","401436","0.15601500868797302","0.15601500868797302","0.15601500868797302"
"80293","401461","401461","401461","0.1668400764465332","0.1668400764465332","0.1668400764465332"
"80297","401481","401481","401481","0.13200300931930542","0.13200300931930542","0.13200300931930542"
"80306","401526","401526","401526","0.18693971633911133","0.18693971633911133","0.18693971633911133"
"80313","401561","401561","401561","0.07588882744312286","0.07588882744312286","0.07588882744312286"
"80330","401646","401646","401646","0.08371560275554657","0.08371560275554657","0.08371560275554657"
"80354","401766","401766","401766","0.16226795315742493","0.16226795315742493","0.16226795315742493"
"80359","401791","401791","401791","0.39251524209976196","0.39251524209976196","0.39251524209976196"
"80364","401816","401816","401816","0.24584916234016418","0.24584916234016418","0.24584916234016418"
"80365","401821","401821","401821","0.19699570536613464","0.19699570536613464","0.19699570536613464"
"80372","401856","401856","401856","0.0785798504948616","0.0785798504948616","0.0785798504948616"
"80383","401911","401911","401911","0.49167078733444214","0.49167078733444214","0.49167078733444214"
"80409","402041","402041","402041","0.15774095058441162","0.15774095058441162","0.15774095058441162"
"80433","402161","402161","402161","0.3138733506202698","0.3138733506202698","0.3138733506202698"
"80473","402361","402361","402361","0.20210784673690796","0.20210784673690796","0.20210784673690796"
"80480","402396","402396","402396","0.3348034918308258","0.3348034918308258","0.3348034918308258"
"80526","402626","402626","402626","0.1503598839044571","0.1503598839044571","0.1503598839044571"
"80539","402691","402691","402691","0.20385423302650452","0.20385423302650452","0.20385423302650452"
"80543","402711","402711","402711","0.14262951910495758","0.14262951910495758","0.14262951910495758"
"80546","402726","402726","402726","0.23127958178520203","0.23127958178520203","0.23127958178520203"
"80562","402806","402806","402806","0.19820372760295868","0.19820372760295868","0.19820372760295868"
"80566","402826","402826","402826","0.1488916277885437","0.1488916277885437","0.1488916277885437"
"80621","403101","403101","403101","0.32344651222229004","0.32344651222229004","0.32344651222229004"
"80624","403116","403116","403116","0.1603434830904007","0.1603434830904007","0.1603434830904007"
"80628","403136","403136","403136","0.18903400003910065","0.18903400003910065","0.18903400003910065"
"80644","403216","403216","403216","0.3318537473678589","0.3318537473678589","0.3318537473678589"
"80650","403246","403246","403246","0.26007235050201416","0.26007235050201416","0.26007235050201416"
"80654","403266","403266","403266","0.23205992579460144","0.23205992579460144","0.23205992579460144"
"80656","403276","403276","403276","0.14261405169963837","0.14261405169963837","0.14261405169963837"
"80674","403366","403366","403366","0.2563982307910919","0.2563982307910919","0.2563982307910919"
"80679","403391","403391","403391","0.35613176226615906","0.35613176226615906","0.35613176226615906"
"80713","403561","403561","403561","0.20431126654148102","0.20431126654148102","0.20431126654148102"
"80714","403566","403566","403566","0.14187796413898468","0.14187796413898468","0.14187796413898468"
"80718","403586","403586","403586","0.2648305892944336","0.2648305892944336","0.2648305892944336"
"80733","403661","403661","403661","0.16022907197475433","0.16022907197475433","0.16022907197475433"
"80763","403811","403811","403811","0.20979046821594238","0.20979046821594238","0.20979046821594238"
"80791","403951","403951","403951","0.1330805867910385","0.1330805867910385","0.1330805867910385"
"80792","403956","403956","403956","0.11849336326122284","0.11849336326122284","0.11849336326122284"
"80801","404001","404001","404001","0.236952006816864","0.236952006816864","0.236952006816864"
"80821","404101","404101","404101","0.21830642223358154","0.21830642223358154","0.21830642223358154"
"80825","404121","404121","404121","0.2599489092826843","0.2599489092826843","0.2599489092826843"
"80835","404171","404171","404171","0.25025561451911926","0.25025561451911926","0.25025561451911926"
"80846","404226","404226","404226","0.21816062927246094","0.21816062927246094","0.21816062927246094"
"80866","404326","404326","404326","0.15427178144454956","0.15427178144454956","0.15427178144454956"
"80872","404356","404356","404356","0.17904429137706757","0.17904429137706757","0.17904429137706757"
"80880","404396","404396","404396","0.22419041395187378","0.22419041395187378","0.22419041395187378"
"80881","404401","404401","404401","0.2749480605125427","0.2749480605125427","0.2749480605125427"
"80882","404406","404406","404406","0.2591911256313324","0.2591911256313324","0.2591911256313324"
"80883","404411","404411","404411","0.1958690583705902","0.1958690583705902","0.1958690583705902"
"80889","404441","404441","404441","0.19595825672149658","0.19595825672149658","0.19595825672149658"
"80923","404611","404611","404611","0.396789014339447","0.396789014339447","0.396789014339447"
"80942","404706","404706","404706","0.300204873085022","0.300204873085022","0.300204873085022"
"80964","404816","404816","404816","0.18529760837554932","0.18529760837554932","0.18529760837554932"
"80990","404946","404946","404946","0.19483360648155212","0.19483360648155212","0.19483360648155212"
"80999","404991","404991","404991","0.2543291747570038","0.2543291747570038","0.2543291747570038"
"81014","405066","405066","405066","0.17195066809654236","0.17195066809654236","0.17195066809654236"
"81015","405071","405071","405071","0.16450092196464539","0.16450092196464539","0.16450092196464539"
"81035","405171","405171","405171","0.15822291374206543","0.15822291374206543","0.15822291374206543"
"81037","405181","405181","405181","0.25031667947769165","0.25031667947769165","0.25031667947769165"
"81044","405216","405216","405216","0.2231658697128296","0.2231658697128296","0.2231658697128296"
"81076","405376","405376","405376","0.22105789184570312","0.22105789184570312","0.22105789184570312"
"81078","405386","405386","405386","0.18746426701545715","0.18746426701545715","0.18746426701545715"
"81091","405451","405451","405451","0.13864019513130188","0.13864019513130188","0.13864019513130188"
"81092","405456","405456","405456","0.4345623552799225","0.4345623552799225","0.4345623552799225"
"81102","405506","405506","405506","0.16247045993804932","0.16247045993804932","0.16247045993804932"
"81125","405621","405621","405621","0.09213428944349289","0.09213428944349289","0.09213428944349289"
"81127","405631","405631","405631","0.22526085376739502","0.22526085376739502","0.22526085376739502"
"81144","405716","405716","405716","0.2747883200645447","0.2747883200645447","0.2747883200645447"
"81194","405966","405966","405966","0.17599210143089294","0.17599210143089294","0.17599210143089294"
"81223","406111","406111","406111","0.13357071578502655","0.13357071578502655","0.13357071578502655"
"81227","406131","406131","406131","0.26340603828430176","0.26340603828430176","0.26340603828430176"
"81230","406146","406146","406146","0.12739701569080353","0.12739701569080353","0.12739701569080353"
"81262","406306","406306","406306","0.2816387414932251","0.2816387414932251","0.2816387414932251"
"81295","406471","406471","406471","0.2277163863182068","0.2277163863182068","0.2277163863182068"
"81299","406491","406491","406491","0.09926767647266388","0.09926767647266388","0.09926767647266388"
"81303","406511","406511","406511","0.11050323396921158","0.11050323396921158","0.11050323396921158"
"81327","406631","406631","406631","0.17820903658866882","0.17820903658866882","0.17820903658866882"
"81332","406656","406656","406656","0.251436710357666","0.251436710357666","0.251436710357666"
"81339","406691","406691","406691","0.33512645959854126","0.33512645959854126","0.33512645959854126"
"81345","406721","406721","406721","0.1532231718301773","0.1532231718301773","0.1532231718301773"
"81362","406806","406806","406806","0.14503803849220276","0.14503803849220276","0.14503803849220276"
"81379","406891","406891","406891","0.19654926657676697","0.19654926657676697","0.19654926657676697"
"81387","406931","406931","406931","0.3071787655353546","0.3071787655353546","0.3071787655353546"
"81398","406986","406986","406986","0.20470888912677765","0.20470888912677765","0.20470888912677765"
"81404","407016","407016","407016","0.16420769691467285","0.16420769691467285","0.16420769691467285"
"81420","407096","407096","407096","0.1648661345243454","0.1648661345243454","0.1648661345243454"
"81435","407171","407171","407171","0.23190441727638245","0.23190441727638245","0.23190441727638245"
"81455","407271","407271","407271","0.20591504871845245","0.20591504871845245","0.20591504871845245"
"81460","407296","407296","407296","0.23568999767303467","0.23568999767303467","0.23568999767303467"
"81462","407306","407306","407306","0.3263551592826843","0.3263551592826843","0.3263551592826843"
"81481","407401","407401","407401","0.3133344054222107","0.3133344054222107","0.3133344054222107"
"81488","407436","407436","407436","0.18879634141921997","0.18879634141921997","0.18879634141921997"
"81509","407541","407541","407541","0.3638003468513489","0.3638003468513489","0.3638003468513489"
"81520","407596","407596","407596","0.12400086224079132","0.12400086224079132","0.12400086224079132"
"81531","407651","407651","407651","0.21301911771297455","0.21301911771297455","0.21301911771297455"
"81532","407656","407656","407656","0.12519052624702454","0.12519052624702454","0.12519052624702454"
"81539","407691","407691","407691","0.333732008934021","0.333732008934021","0.333732008934021"
"81552","407756","407756","407756","0.21273741126060486","0.21273741126060486","0.21273741126060486"
"81553","407761","407761","407761","0.14659783244132996","0.14659783244132996","0.14659783244132996"
"81558","407786","407786","407786","0.16222646832466125","0.16222646832466125","0.16222646832466125"
"81561","407801","407801","407801","0.2879020869731903","0.2879020869731903","0.2879020869731903"
"81573","407861","407861","407861","0.26984554529190063","0.26984554529190063","0.26984554529190063"
"81579","407891","407891","407891","0.37555015087127686","0.37555015087127686","0.37555015087127686"
"81584","407916","407916","407916","0.20829355716705322","0.20829355716705322","0.20829355716705322"
"81591","407951","407951","407951","0.1344759464263916","0.1344759464263916","0.1344759464263916"
"81596","407976","407976","407976","0.4318735599517822","0.4318735599517822","0.4318735599517822"
"81601","408001","408001","408001","0.16113722324371338","0.16113722324371338","0.16113722324371338"
