"step","run-multi-task-debiasing-1-logit - _step","run-multi-task-debiasing-1-logit - _step__MIN","run-multi-task-debiasing-1-logit - _step__MAX","run-multi-task-debiasing-1-logit - Skip loss","run-multi-task-debiasing-1-logit - Skip loss__MIN","run-multi-task-debiasing-1-logit - Skip loss__MAX"
"47762","238807","238807","238807","0.16813476383686066","0.16813476383686066","0.16813476383686066"
"47789","238942","238942","238942","0.3034520447254181","0.3034520447254181","0.3034520447254181"
"47801","239002","239002","239002","0.29125386476516724","0.29125386476516724","0.29125386476516724"
"47809","239042","239042","239042","0.061603739857673645","0.061603739857673645","0.061603739857673645"
"47810","239047","239047","239047","0.14673739671707153","0.14673739671707153","0.14673739671707153"
"47811","239052","239052","239052","0.45929259061813354","0.45929259061813354","0.45929259061813354"
"47813","239062","239062","239062","0.16435523331165314","0.16435523331165314","0.16435523331165314"
"47842","239207","239207","239207","0.2099461406469345","0.2099461406469345","0.2099461406469345"
"47865","239322","239322","239322","0.05370820686221123","0.05370820686221123","0.05370820686221123"
"47872","239357","239357","239357","0.43827900290489197","0.43827900290489197","0.43827900290489197"
"47873","239362","239362","239362","0.14448672533035278","0.14448672533035278","0.14448672533035278"
"47894","239467","239467","239467","0.07232557237148285","0.07232557237148285","0.07232557237148285"
"47898","239487","239487","239487","0.10384422540664673","0.10384422540664673","0.10384422540664673"
"47924","239617","239617","239617","0.07438379526138306","0.07438379526138306","0.07438379526138306"
"47955","239772","239772","239772","0.16133339703083038","0.16133339703083038","0.16133339703083038"
"47965","239822","239822","239822","0.09787051379680634","0.09787051379680634","0.09787051379680634"
"47982","239907","239907","239907","0.13039909303188324","0.13039909303188324","0.13039909303188324"
"48008","240037","240037","240037","0.44682687520980835","0.44682687520980835","0.44682687520980835"
"48017","240082","240082","240082","0.293329656124115","0.293329656124115","0.293329656124115"
"48039","240192","240192","240192","0.20829778909683228","0.20829778909683228","0.20829778909683228"
"48043","240212","240212","240212","0.23092684149742126","0.23092684149742126","0.23092684149742126"
"48083","240412","240412","240412","0.09476549923419952","0.09476549923419952","0.09476549923419952"
"48086","240427","240427","240427","0.10588885843753815","0.10588885843753815","0.10588885843753815"
"48118","240587","240587","240587","0.16819244623184204","0.16819244623184204","0.16819244623184204"
"48165","240822","240822","240822","0.33693814277648926","0.33693814277648926","0.33693814277648926"
"48171","240852","240852","240852","0.08706104010343552","0.08706104010343552","0.08706104010343552"
"48172","240857","240857","240857","0.3149130344390869","0.3149130344390869","0.3149130344390869"
"48175","240872","240872","240872","0.1522417515516281","0.1522417515516281","0.1522417515516281"
"48181","240902","240902","240902","0.45370954275131226","0.45370954275131226","0.45370954275131226"
"48190","240947","240947","240947","0.18841463327407837","0.18841463327407837","0.18841463327407837"
"48197","240982","240982","240982","0.30503618717193604","0.30503618717193604","0.30503618717193604"
"48204","241017","241017","241017","0.10833093523979187","0.10833093523979187","0.10833093523979187"
"48212","241057","241057","241057","0.15522955358028412","0.15522955358028412","0.15522955358028412"
"48219","241092","241092","241092","0.6561497449874878","0.6561497449874878","0.6561497449874878"
"48271","241352","241352","241352","0.42884594202041626","0.42884594202041626","0.42884594202041626"
"48303","241512","241512","241512","0.4453102648258209","0.4453102648258209","0.4453102648258209"
"48322","241607","241607","241607","0.0891280248761177","0.0891280248761177","0.0891280248761177"
"48326","241627","241627","241627","0.10812228918075562","0.10812228918075562","0.10812228918075562"
"48330","241647","241647","241647","0.4603530168533325","0.4603530168533325","0.4603530168533325"
"48351","241752","241752","241752","0.19072742760181427","0.19072742760181427","0.19072742760181427"
"48356","241777","241777","241777","0.280081182718277","0.280081182718277","0.280081182718277"
"48367","241832","241832","241832","0.0904502421617508","0.0904502421617508","0.0904502421617508"
"48394","241967","241967","241967","0.40056031942367554","0.40056031942367554","0.40056031942367554"
"48399","241992","241992","241992","0.658806562423706","0.658806562423706","0.658806562423706"
"48403","242012","242012","242012","0.21007056534290314","0.21007056534290314","0.21007056534290314"
"48404","242017","242017","242017","0.367587149143219","0.367587149143219","0.367587149143219"
"48420","242097","242097","242097","0.10153338313102722","0.10153338313102722","0.10153338313102722"
"48475","242372","242372","242372","0.21134908497333527","0.21134908497333527","0.21134908497333527"
"48486","242427","242427","242427","0.10811164975166321","0.10811164975166321","0.10811164975166321"
"48517","242582","242582","242582","0.57159024477005","0.57159024477005","0.57159024477005"
"48523","242612","242612","242612","0.18315547704696655","0.18315547704696655","0.18315547704696655"
"48530","242647","242647","242647","0.0469757542014122","0.0469757542014122","0.0469757542014122"
"48580","242897","242897","242897","0.1604808121919632","0.1604808121919632","0.1604808121919632"
"48588","242937","242937","242937","0.36078333854675293","0.36078333854675293","0.36078333854675293"
"48594","242967","242967","242967","0.2689600884914398","0.2689600884914398","0.2689600884914398"
"48606","243027","243027","243027","0.42184633016586304","0.42184633016586304","0.42184633016586304"
"48630","243147","243147","243147","0.34271037578582764","0.34271037578582764","0.34271037578582764"
"48641","243202","243202","243202","0.14144489169120789","0.14144489169120789","0.14144489169120789"
"48642","243207","243207","243207","0.3233596086502075","0.3233596086502075","0.3233596086502075"
"48651","243252","243252","243252","0.11629995703697205","0.11629995703697205","0.11629995703697205"
"48697","243482","243482","243482","0.13081422448158264","0.13081422448158264","0.13081422448158264"
"48709","243542","243542","243542","0.10512541979551315","0.10512541979551315","0.10512541979551315"
"48714","243567","243567","243567","0.4574649930000305","0.4574649930000305","0.4574649930000305"
"48719","243592","243592","243592","0.14928001165390015","0.14928001165390015","0.14928001165390015"
"48746","243727","243727","243727","0.1462235152721405","0.1462235152721405","0.1462235152721405"
"48751","243752","243752","243752","0.4437527656555176","0.4437527656555176","0.4437527656555176"
"48783","243912","243912","243912","0.2223183661699295","0.2223183661699295","0.2223183661699295"
"48792","243957","243957","243957","0.1871655285358429","0.1871655285358429","0.1871655285358429"
"48796","243977","243977","243977","0.1054503545165062","0.1054503545165062","0.1054503545165062"
"48814","244067","244067","244067","0.25663113594055176","0.25663113594055176","0.25663113594055176"
"48819","244092","244092","244092","0.09467785060405731","0.09467785060405731","0.09467785060405731"
"48836","244177","244177","244177","0.2891727089881897","0.2891727089881897","0.2891727089881897"
"48838","244187","244187","244187","0.4943593442440033","0.4943593442440033","0.4943593442440033"
"48848","244237","244237","244237","0.3842756748199463","0.3842756748199463","0.3842756748199463"
"48850","244247","244247","244247","0.12554121017456055","0.12554121017456055","0.12554121017456055"
"48852","244257","244257","244257","0.37868213653564453","0.37868213653564453","0.37868213653564453"
"48854","244267","244267","244267","0.13442133367061615","0.13442133367061615","0.13442133367061615"
"48871","244352","244352","244352","0.07895220816135406","0.07895220816135406","0.07895220816135406"
"48886","244427","244427","244427","0.29755496978759766","0.29755496978759766","0.29755496978759766"
"48894","244467","244467","244467","0.1602681279182434","0.1602681279182434","0.1602681279182434"
"48903","244512","244512","244512","0.1251603066921234","0.1251603066921234","0.1251603066921234"
"48923","244612","244612","244612","0.12087275087833405","0.12087275087833405","0.12087275087833405"
"48939","244692","244692","244692","0.0878981500864029","0.0878981500864029","0.0878981500864029"
"48941","244702","244702","244702","0.3020153343677521","0.3020153343677521","0.3020153343677521"
"48983","244912","244912","244912","0.1544344425201416","0.1544344425201416","0.1544344425201416"
"48995","244972","244972","244972","0.2802984416484833","0.2802984416484833","0.2802984416484833"
"49023","245112","245112","245112","0.12103212624788284","0.12103212624788284","0.12103212624788284"
"49026","245127","245127","245127","0.42943793535232544","0.42943793535232544","0.42943793535232544"
"49036","245177","245177","245177","0.08050096035003662","0.08050096035003662","0.08050096035003662"
"49040","245197","245197","245197","0.10499456524848938","0.10499456524848938","0.10499456524848938"
"49045","245222","245222","245222","0.4564557373523712","0.4564557373523712","0.4564557373523712"
"49053","245262","245262","245262","0.13242895901203156","0.13242895901203156","0.13242895901203156"
"49062","245307","245307","245307","0.20101460814476013","0.20101460814476013","0.20101460814476013"
"49070","245347","245347","245347","0.16736730933189392","0.16736730933189392","0.16736730933189392"
"49071","245352","245352","245352","0.2310236394405365","0.2310236394405365","0.2310236394405365"
"49076","245377","245377","245377","0.23556846380233765","0.23556846380233765","0.23556846380233765"
"49117","245582","245582","245582","0.2833901345729828","0.2833901345729828","0.2833901345729828"
"49130","245647","245647","245647","0.11735790222883224","0.11735790222883224","0.11735790222883224"
"49136","245677","245677","245677","0.2470405250787735","0.2470405250787735","0.2470405250787735"
"49142","245707","245707","245707","0.36897140741348267","0.36897140741348267","0.36897140741348267"
"49143","245712","245712","245712","0.23955972492694855","0.23955972492694855","0.23955972492694855"
"49148","245737","245737","245737","0.18548807501792908","0.18548807501792908","0.18548807501792908"
"49173","245862","245862","245862","0.3525891900062561","0.3525891900062561","0.3525891900062561"
"49174","245867","245867","245867","0.3459264636039734","0.3459264636039734","0.3459264636039734"
"49177","245882","245882","245882","0.4770076274871826","0.4770076274871826","0.4770076274871826"
"49187","245932","245932","245932","0.14882728457450867","0.14882728457450867","0.14882728457450867"
"49211","246052","246052","246052","0.13753965497016907","0.13753965497016907","0.13753965497016907"
"49218","246087","246087","246087","0.18621890246868134","0.18621890246868134","0.18621890246868134"
"49232","246157","246157","246157","0.14872922003269196","0.14872922003269196","0.14872922003269196"
"49235","246172","246172","246172","0.34303051233291626","0.34303051233291626","0.34303051233291626"
"49259","246292","246292","246292","0.22535231709480286","0.22535231709480286","0.22535231709480286"
"49266","246327","246327","246327","0.10905499756336212","0.10905499756336212","0.10905499756336212"
"49277","246382","246382","246382","0.16169491410255432","0.16169491410255432","0.16169491410255432"
"49279","246392","246392","246392","0.7546934485435486","0.7546934485435486","0.7546934485435486"
"49337","246682","246682","246682","0.14654269814491272","0.14654269814491272","0.14654269814491272"
"49341","246702","246702","246702","0.0616554319858551","0.0616554319858551","0.0616554319858551"
"49370","246847","246847","246847","0.05773742496967316","0.05773742496967316","0.05773742496967316"
"49374","246867","246867","246867","0.25839051604270935","0.25839051604270935","0.25839051604270935"
"49376","246877","246877","246877","0.16713465750217438","0.16713465750217438","0.16713465750217438"
"49383","246912","246912","246912","0.38650333881378174","0.38650333881378174","0.38650333881378174"
"49399","246992","246992","246992","0.23051124811172485","0.23051124811172485","0.23051124811172485"
"49400","246997","246997","246997","0.11231033504009247","0.11231033504009247","0.11231033504009247"
"49412","247057","247057","247057","0.2934441864490509","0.2934441864490509","0.2934441864490509"
"49426","247127","247127","247127","0.15527421236038208","0.15527421236038208","0.15527421236038208"
"49430","247147","247147","247147","0.3139868378639221","0.3139868378639221","0.3139868378639221"
"49431","247152","247152","247152","0.14403606951236725","0.14403606951236725","0.14403606951236725"
"49438","247187","247187","247187","0.272577166557312","0.272577166557312","0.272577166557312"
"49460","247297","247297","247297","0.13323207199573517","0.13323207199573517","0.13323207199573517"
"49472","247357","247357","247357","0.23446986079216003","0.23446986079216003","0.23446986079216003"
"49477","247382","247382","247382","0.10234149545431137","0.10234149545431137","0.10234149545431137"
"49483","247412","247412","247412","0.08678962290287018","0.08678962290287018","0.08678962290287018"
"49490","247447","247447","247447","0.09989115595817566","0.09989115595817566","0.09989115595817566"
"49548","247737","247737","247737","0.08241608738899231","0.08241608738899231","0.08241608738899231"
"49550","247747","247747","247747","0.23746970295906067","0.23746970295906067","0.23746970295906067"
"49563","247812","247812","247812","0.1289188265800476","0.1289188265800476","0.1289188265800476"
"49582","247907","247907","247907","0.2070389986038208","0.2070389986038208","0.2070389986038208"
"49588","247937","247937","247937","0.37284815311431885","0.37284815311431885","0.37284815311431885"
"49607","248032","248032","248032","0.26018697023391724","0.26018697023391724","0.26018697023391724"
"49609","248042","248042","248042","0.21293936669826508","0.21293936669826508","0.21293936669826508"
"49612","248057","248057","248057","0.30138927698135376","0.30138927698135376","0.30138927698135376"
"49621","248102","248102","248102","0.07879167050123215","0.07879167050123215","0.07879167050123215"
"49644","248217","248217","248217","0.1694868803024292","0.1694868803024292","0.1694868803024292"
"49650","248247","248247","248247","0.20555409789085388","0.20555409789085388","0.20555409789085388"
"49657","248282","248282","248282","0.3690274953842163","0.3690274953842163","0.3690274953842163"
"49684","248417","248417","248417","0.08554442971944809","0.08554442971944809","0.08554442971944809"
"49700","248497","248497","248497","0.3432150185108185","0.3432150185108185","0.3432150185108185"
"49705","248522","248522","248522","0.1813952922821045","0.1813952922821045","0.1813952922821045"
"49726","248627","248627","248627","0.40060484409332275","0.40060484409332275","0.40060484409332275"
"49728","248637","248637","248637","0.14493054151535034","0.14493054151535034","0.14493054151535034"
"49754","248767","248767","248767","0.08569097518920898","0.08569097518920898","0.08569097518920898"
"49758","248787","248787","248787","0.12056676298379898","0.12056676298379898","0.12056676298379898"
"49772","248857","248857","248857","0.08362862467765808","0.08362862467765808","0.08362862467765808"
"49776","248877","248877","248877","0.07221955806016922","0.07221955806016922","0.07221955806016922"
"49777","248882","248882","248882","0.23419208824634552","0.23419208824634552","0.23419208824634552"
"49846","249227","249227","249227","0.07046395540237427","0.07046395540237427","0.07046395540237427"
"49852","249257","249257","249257","0.2672266662120819","0.2672266662120819","0.2672266662120819"
"49855","249272","249272","249272","0.2651017904281616","0.2651017904281616","0.2651017904281616"
"49870","249347","249347","249347","0.11600671708583832","0.11600671708583832","0.11600671708583832"
"49888","249437","249437","249437","0.28073573112487793","0.28073573112487793","0.28073573112487793"
"49890","249447","249447","249447","0.09794305264949799","0.09794305264949799","0.09794305264949799"
"49898","249487","249487","249487","0.10503645986318588","0.10503645986318588","0.10503645986318588"
"49905","249522","249522","249522","0.3155635595321655","0.3155635595321655","0.3155635595321655"
"49912","249557","249557","249557","0.4013369381427765","0.4013369381427765","0.4013369381427765"
"49939","249692","249692","249692","0.10003720223903656","0.10003720223903656","0.10003720223903656"
"49956","249777","249777","249777","0.1437208503484726","0.1437208503484726","0.1437208503484726"
"49958","249787","249787","249787","0.19782336056232452","0.19782336056232452","0.19782336056232452"
"49969","249842","249842","249842","0.20256486535072327","0.20256486535072327","0.20256486535072327"
"49980","249897","249897","249897","0.13274842500686646","0.13274842500686646","0.13274842500686646"
"49995","249972","249972","249972","0.28226912021636963","0.28226912021636963","0.28226912021636963"
"50003","250012","250012","250012","0.21960890293121338","0.21960890293121338","0.21960890293121338"
"50004","250017","250017","250017","0.2375302016735077","0.2375302016735077","0.2375302016735077"
"50021","250102","250102","250102","0.26988980174064636","0.26988980174064636","0.26988980174064636"
"50028","250137","250137","250137","0.22647452354431152","0.22647452354431152","0.22647452354431152"
"50047","250232","250232","250232","0.20447275042533875","0.20447275042533875","0.20447275042533875"
"50057","250282","250282","250282","0.20731113851070404","0.20731113851070404","0.20731113851070404"
"50058","250287","250287","250287","0.2083996832370758","0.2083996832370758","0.2083996832370758"
"50080","250397","250397","250397","0.12386985123157501","0.12386985123157501","0.12386985123157501"
"50105","250522","250522","250522","0.19783368706703186","0.19783368706703186","0.19783368706703186"
"50152","250757","250757","250757","0.07777688652276993","0.07777688652276993","0.07777688652276993"
"50161","250802","250802","250802","0.8685342073440552","0.8685342073440552","0.8685342073440552"
"50170","250847","250847","250847","0.09189540892839432","0.09189540892839432","0.09189540892839432"
"50214","251067","251067","251067","0.2378421425819397","0.2378421425819397","0.2378421425819397"
"50225","251122","251122","251122","0.14636191725730896","0.14636191725730896","0.14636191725730896"
"50239","251192","251192","251192","0.16517166793346405","0.16517166793346405","0.16517166793346405"
"50259","251292","251292","251292","0.1863221824169159","0.1863221824169159","0.1863221824169159"
"50271","251352","251352","251352","0.2474827766418457","0.2474827766418457","0.2474827766418457"
"50275","251372","251372","251372","0.5392316579818726","0.5392316579818726","0.5392316579818726"
"50291","251452","251452","251452","0.20485994219779968","0.20485994219779968","0.20485994219779968"
"50322","251607","251607","251607","0.4178805351257324","0.4178805351257324","0.4178805351257324"
"50337","251682","251682","251682","0.10062642395496368","0.10062642395496368","0.10062642395496368"
"50356","251777","251777","251777","0.13461679220199585","0.13461679220199585","0.13461679220199585"
"50379","251892","251892","251892","0.17209751904010773","0.17209751904010773","0.17209751904010773"
"50381","251902","251902","251902","0.07278405129909515","0.07278405129909515","0.07278405129909515"
"50388","251937","251937","251937","0.2794242799282074","0.2794242799282074","0.2794242799282074"
"50406","252027","252027","252027","0.14152200520038605","0.14152200520038605","0.14152200520038605"
"50415","252072","252072","252072","0.07662646472454071","0.07662646472454071","0.07662646472454071"
"50423","252112","252112","252112","0.31020092964172363","0.31020092964172363","0.31020092964172363"
"50445","252222","252222","252222","0.0924864187836647","0.0924864187836647","0.0924864187836647"
"50467","252332","252332","252332","0.1429090052843094","0.1429090052843094","0.1429090052843094"
"50469","252342","252342","252342","0.18345247209072113","0.18345247209072113","0.18345247209072113"
"50470","252347","252347","252347","0.10508495569229126","0.10508495569229126","0.10508495569229126"
"50482","252407","252407","252407","0.28172767162323","0.28172767162323","0.28172767162323"
"50491","252452","252452","252452","0.16906021535396576","0.16906021535396576","0.16906021535396576"
"50497","252482","252482","252482","0.14579078555107117","0.14579078555107117","0.14579078555107117"
"50501","252502","252502","252502","0.35421237349510193","0.35421237349510193","0.35421237349510193"
"50509","252542","252542","252542","0.07386363297700882","0.07386363297700882","0.07386363297700882"
"50511","252552","252552","252552","0.09709497541189194","0.09709497541189194","0.09709497541189194"
"50520","252597","252597","252597","0.1813831925392151","0.1813831925392151","0.1813831925392151"
"50542","252707","252707","252707","0.8131142854690552","0.8131142854690552","0.8131142854690552"
"50543","252712","252712","252712","0.13267478346824646","0.13267478346824646","0.13267478346824646"
"50544","252717","252717","252717","0.32378554344177246","0.32378554344177246","0.32378554344177246"
"50570","252847","252847","252847","0.22105813026428223","0.22105813026428223","0.22105813026428223"
"50592","252957","252957","252957","0.1915772557258606","0.1915772557258606","0.1915772557258606"
"50600","252997","252997","252997","0.2715316414833069","0.2715316414833069","0.2715316414833069"
"50611","253052","253052","253052","0.30081045627593994","0.30081045627593994","0.30081045627593994"
"50631","253152","253152","253152","0.3008708953857422","0.3008708953857422","0.3008708953857422"
"50655","253272","253272","253272","0.09092327952384949","0.09092327952384949","0.09092327952384949"
"50671","253352","253352","253352","0.21008817851543427","0.21008817851543427","0.21008817851543427"
"50678","253387","253387","253387","0.46631237864494324","0.46631237864494324","0.46631237864494324"
"50679","253392","253392","253392","0.10339075326919556","0.10339075326919556","0.10339075326919556"
"50701","253502","253502","253502","0.16777387261390686","0.16777387261390686","0.16777387261390686"
"50741","253702","253702","253702","0.3473319113254547","0.3473319113254547","0.3473319113254547"
"50751","253752","253752","253752","0.2099301815032959","0.2099301815032959","0.2099301815032959"
"50763","253812","253812","253812","0.14520341157913208","0.14520341157913208","0.14520341157913208"
"50778","253887","253887","253887","0.23582196235656738","0.23582196235656738","0.23582196235656738"
"50809","254042","254042","254042","0.15829181671142578","0.15829181671142578","0.15829181671142578"
"50819","254092","254092","254092","0.09045190364122391","0.09045190364122391","0.09045190364122391"
"50826","254127","254127","254127","0.2048877477645874","0.2048877477645874","0.2048877477645874"
"50836","254177","254177","254177","0.2293001115322113","0.2293001115322113","0.2293001115322113"
"50864","254317","254317","254317","0.25855064392089844","0.25855064392089844","0.25855064392089844"
"50867","254332","254332","254332","0.15014395117759705","0.15014395117759705","0.15014395117759705"
"50871","254352","254352","254352","0.11227762699127197","0.11227762699127197","0.11227762699127197"
"50893","254462","254462","254462","0.3383261561393738","0.3383261561393738","0.3383261561393738"
"50912","254557","254557","254557","0.08061966300010681","0.08061966300010681","0.08061966300010681"
"50919","254592","254592","254592","0.5888440012931824","0.5888440012931824","0.5888440012931824"
"50929","254642","254642","254642","0.1230175569653511","0.1230175569653511","0.1230175569653511"
"50973","254862","254862","254862","0.09811611473560333","0.09811611473560333","0.09811611473560333"
"50974","254867","254867","254867","0.29867810010910034","0.29867810010910034","0.29867810010910034"
"50978","254887","254887","254887","0.2491081953048706","0.2491081953048706","0.2491081953048706"
"50997","254982","254982","254982","0.13142533600330353","0.13142533600330353","0.13142533600330353"
"51010","255047","255047","255047","0.45123839378356934","0.45123839378356934","0.45123839378356934"
"51011","255052","255052","255052","0.37577885389328003","0.37577885389328003","0.37577885389328003"
"51020","255097","255097","255097","0.3493628203868866","0.3493628203868866","0.3493628203868866"
"51025","255122","255122","255122","0.20314182341098785","0.20314182341098785","0.20314182341098785"
"51035","255172","255172","255172","0.2548101842403412","0.2548101842403412","0.2548101842403412"
"51037","255182","255182","255182","0.37550434470176697","0.37550434470176697","0.37550434470176697"
"51038","255187","255187","255187","0.16992489993572235","0.16992489993572235","0.16992489993572235"
"51039","255192","255192","255192","0.1625412404537201","0.1625412404537201","0.1625412404537201"
"51048","255237","255237","255237","0.17188379168510437","0.17188379168510437","0.17188379168510437"
"51053","255262","255262","255262","0.31388092041015625","0.31388092041015625","0.31388092041015625"
"51059","255292","255292","255292","0.43263140320777893","0.43263140320777893","0.43263140320777893"
"51060","255297","255297","255297","0.1559256762266159","0.1559256762266159","0.1559256762266159"
"51061","255302","255302","255302","0.33952629566192627","0.33952629566192627","0.33952629566192627"
"51062","255307","255307","255307","0.2959018349647522","0.2959018349647522","0.2959018349647522"
"51067","255332","255332","255332","0.15976817905902863","0.15976817905902863","0.15976817905902863"
"51084","255417","255417","255417","0.2029920518398285","0.2029920518398285","0.2029920518398285"
"51087","255432","255432","255432","0.09482494741678238","0.09482494741678238","0.09482494741678238"
"51090","255447","255447","255447","0.16703703999519348","0.16703703999519348","0.16703703999519348"
"51103","255512","255512","255512","0.09231512248516083","0.09231512248516083","0.09231512248516083"
"51105","255522","255522","255522","0.3065994381904602","0.3065994381904602","0.3065994381904602"
"51109","255542","255542","255542","0.16252116858959198","0.16252116858959198","0.16252116858959198"
"51117","255582","255582","255582","0.10158215463161469","0.10158215463161469","0.10158215463161469"
"51118","255587","255587","255587","0.3369992971420288","0.3369992971420288","0.3369992971420288"
"51119","255592","255592","255592","0.3616443872451782","0.3616443872451782","0.3616443872451782"
"51149","255742","255742","255742","0.3256945013999939","0.3256945013999939","0.3256945013999939"
"51165","255822","255822","255822","0.20313328504562378","0.20313328504562378","0.20313328504562378"
"51201","256002","256002","256002","0.21875540912151337","0.21875540912151337","0.21875540912151337"
"51211","256052","256052","256052","0.16370010375976562","0.16370010375976562","0.16370010375976562"
"51224","256117","256117","256117","0.2694215476512909","0.2694215476512909","0.2694215476512909"
"51229","256142","256142","256142","0.12226435542106628","0.12226435542106628","0.12226435542106628"
"51231","256152","256152","256152","0.4084039032459259","0.4084039032459259","0.4084039032459259"
"51237","256182","256182","256182","0.13634206354618073","0.13634206354618073","0.13634206354618073"
"51241","256202","256202","256202","0.2818310260772705","0.2818310260772705","0.2818310260772705"
"51246","256227","256227","256227","0.32110416889190674","0.32110416889190674","0.32110416889190674"
"51248","256237","256237","256237","0.10230491310358047","0.10230491310358047","0.10230491310358047"
"51258","256287","256287","256287","0.16247212886810303","0.16247212886810303","0.16247212886810303"
"51281","256402","256402","256402","0.2574644386768341","0.2574644386768341","0.2574644386768341"
"51283","256412","256412","256412","0.1803417056798935","0.1803417056798935","0.1803417056798935"
"51294","256467","256467","256467","0.2833768427371979","0.2833768427371979","0.2833768427371979"
"51297","256482","256482","256482","0.25290319323539734","0.25290319323539734","0.25290319323539734"
"51307","256532","256532","256532","0.16962790489196777","0.16962790489196777","0.16962790489196777"
"51317","256582","256582","256582","0.20308917760849","0.20308917760849","0.20308917760849"
"51329","256642","256642","256642","0.2588268518447876","0.2588268518447876","0.2588268518447876"
"51335","256672","256672","256672","0.18784552812576294","0.18784552812576294","0.18784552812576294"
"51353","256762","256762","256762","0.257393479347229","0.257393479347229","0.257393479347229"
"51365","256822","256822","256822","0.058793529868125916","0.058793529868125916","0.058793529868125916"
"51372","256857","256857","256857","0.09836583584547043","0.09836583584547043","0.09836583584547043"
"51386","256927","256927","256927","0.1760113686323166","0.1760113686323166","0.1760113686323166"
"51397","256982","256982","256982","0.11164415627717972","0.11164415627717972","0.11164415627717972"
"51439","257192","257192","257192","0.05870133638381958","0.05870133638381958","0.05870133638381958"
"51453","257262","257262","257262","0.18047544360160828","0.18047544360160828","0.18047544360160828"
"51456","257277","257277","257277","0.23374496400356293","0.23374496400356293","0.23374496400356293"
"51458","257287","257287","257287","0.5293557047843933","0.5293557047843933","0.5293557047843933"
"51468","257337","257337","257337","0.4253028631210327","0.4253028631210327","0.4253028631210327"
"51473","257362","257362","257362","0.20306819677352905","0.20306819677352905","0.20306819677352905"
"51477","257382","257382","257382","0.26008158922195435","0.26008158922195435","0.26008158922195435"
"51522","257607","257607","257607","0.5875082612037659","0.5875082612037659","0.5875082612037659"
"51528","257637","257637","257637","0.06544764339923859","0.06544764339923859","0.06544764339923859"
"51589","257942","257942","257942","0.06561136245727539","0.06561136245727539","0.06561136245727539"
"51628","258137","258137","258137","0.07405145466327667","0.07405145466327667","0.07405145466327667"
"51640","258197","258197","258197","0.3151407837867737","0.3151407837867737","0.3151407837867737"
"51664","258317","258317","258317","0.2687458395957947","0.2687458395957947","0.2687458395957947"
"51678","258387","258387","258387","0.14566631615161896","0.14566631615161896","0.14566631615161896"
"51705","258522","258522","258522","0.38589033484458923","0.38589033484458923","0.38589033484458923"
"51724","258617","258617","258617","0.2629716396331787","0.2629716396331787","0.2629716396331787"
"51729","258642","258642","258642","0.17974542081356049","0.17974542081356049","0.17974542081356049"
"51737","258682","258682","258682","0.278181791305542","0.278181791305542","0.278181791305542"
"51751","258752","258752","258752","0.2996130585670471","0.2996130585670471","0.2996130585670471"
"51773","258862","258862","258862","0.371360719203949","0.371360719203949","0.371360719203949"
"51787","258932","258932","258932","0.10313594341278076","0.10313594341278076","0.10313594341278076"
"51791","258952","258952","258952","0.37087973952293396","0.37087973952293396","0.37087973952293396"
"51807","259032","259032","259032","0.31190183758735657","0.31190183758735657","0.31190183758735657"
"51811","259052","259052","259052","0.3244943618774414","0.3244943618774414","0.3244943618774414"
"51832","259157","259157","259157","0.13429544866085052","0.13429544866085052","0.13429544866085052"
"51851","259252","259252","259252","0.09034652262926102","0.09034652262926102","0.09034652262926102"
"51859","259292","259292","259292","0.4024941623210907","0.4024941623210907","0.4024941623210907"
"51877","259382","259382","259382","0.21971718966960907","0.21971718966960907","0.21971718966960907"
"51890","259447","259447","259447","0.10460633039474487","0.10460633039474487","0.10460633039474487"
"51895","259472","259472","259472","0.3696717917919159","0.3696717917919159","0.3696717917919159"
"51900","259497","259497","259497","0.0773557648062706","0.0773557648062706","0.0773557648062706"
"51906","259527","259527","259527","0.09249474853277206","0.09249474853277206","0.09249474853277206"
"51917","259582","259582","259582","0.10992090404033661","0.10992090404033661","0.10992090404033661"
"51966","259827","259827","259827","0.12086346000432968","0.12086346000432968","0.12086346000432968"
"51973","259862","259862","259862","0.28069230914115906","0.28069230914115906","0.28069230914115906"
"51976","259877","259877","259877","0.09731446206569672","0.09731446206569672","0.09731446206569672"
"51989","259942","259942","259942","0.35904449224472046","0.35904449224472046","0.35904449224472046"
"51996","259977","259977","259977","0.12753698229789734","0.12753698229789734","0.12753698229789734"
"51998","259987","259987","259987","0.27062007784843445","0.27062007784843445","0.27062007784843445"
"52011","260052","260052","260052","0.12277249991893768","0.12277249991893768","0.12277249991893768"
"52023","260112","260112","260112","0.07191677391529083","0.07191677391529083","0.07191677391529083"
"52047","260232","260232","260232","0.3360327482223511","0.3360327482223511","0.3360327482223511"
"52048","260237","260237","260237","0.09178915619850159","0.09178915619850159","0.09178915619850159"
"52067","260332","260332","260332","0.40064719319343567","0.40064719319343567","0.40064719319343567"
"52074","260367","260367","260367","0.14048582315444946","0.14048582315444946","0.14048582315444946"
"52098","260487","260487","260487","0.4484959542751312","0.4484959542751312","0.4484959542751312"
"52105","260522","260522","260522","0.23365998268127441","0.23365998268127441","0.23365998268127441"
"52130","260647","260647","260647","0.08050412684679031","0.08050412684679031","0.08050412684679031"
"52144","260717","260717","260717","0.08659739792346954","0.08659739792346954","0.08659739792346954"
